n,win,mean,median,pf,t,avg_win,avg_loss,entry,exit,risk,window
1352,0.28994082840236685,-0.013768772978261928,-0.05594999999999994,0.6005911010062138,-6.760210019150972,0.07140802473030212,-0.04854929870925892,open(시가),→14:30,손절5%,test
1352,0.29289940828402367,-0.0147634321559582,-0.03597000000000005,0.4323028779922716,-15.326080946098141,0.03838311989309474,-0.03677811271184205,open(시가),→14:30,손절3%+익절5%,test
1352,0.23372781065088757,-0.013632360942664639,-0.03597000000000005,0.510893059550189,-11.104785547170513,0.06092378301356305,-0.03637342415711246,open(시가),→14:30,손절3%+익절10%,test
1352,0.3143491124260355,-0.014505759985504692,-0.04884986060115703,0.562578986412882,-9.553216945619091,0.05934882327530151,-0.04836573612988726,open(시가),→14:30,손절5%+익절10%,test
1352,0.24778106508875739,-0.013507942391478308,-0.03596999999999994,0.44591015297596603,-12.104391217010942,0.04387208282162507,-0.03240893398084864,open(시가),→14:30,트레일3%,test
1352,0.2818047337278107,-0.01589465171966714,-0.030378187588627644,0.47058915885070557,-11.198686744744728,0.05013624680807687,-0.041803789041057936,open(시가),→14:30,트레일5%,test
1352,0.22485207100591717,-0.01528527598896167,-0.03597000000000005,0.43173093986432765,-12.593062272922161,0.05164586490350871,-0.03470041609517445,open(시가),→14:30,손절3%+트레일5%,test
1352,0.39718934911242604,-0.00826942237855667,-0.014950248756218861,0.7944659740430637,-2.38203237858892,0.08047651355770498,-0.06674373844944319,open(시가),→종가,손절없음,test
1352,0.15384615384615385,-0.011386442588825976,-0.029899999999999923,0.5203319259138893,-8.125781698448625,0.0802862322731383,-0.028054201654637664,open(시가),→종가,손절2%,test
1352,0.20562130177514792,-0.01260714149986316,-0.03597000000000016,0.5661611867692709,-6.60099793177403,0.08001293706561452,-0.0365814262682084,open(시가),→종가,손절3%,test
1352,0.28994082840236685,-0.011610524190575476,-0.05594999999999994,0.6705076061498703,-4.312996762377549,0.08148933382066743,-0.04962629954516633,open(시가),→종가,손절5%,test
1352,0.29289940828402367,-0.014786862945470576,-0.03597000000000005,0.43631018898541546,-15.22495031007659,0.03907623596550308,-0.037098355799806935,open(시가),→종가,손절3%+익절5%,test
1352,0.23150887573964496,-0.01324686549397223,-0.03597000000000005,0.5296909281803122,-10.546967221187494,0.06444432210863973,-0.036651429227964084,open(시가),→종가,손절3%+익절10%,test
1352,0.3180473372781065,-0.013976939489560405,-0.05594999999999994,0.5873133967589477,-8.929019478033462,0.06254172526104966,-0.049663518494725625,open(시가),→종가,손절5%+익절10%,test
1352,0.2485207100591716,-0.01360694794483523,-0.03596999999999994,0.44330520261506506,-12.212978390097764,0.04359973033333997,-0.032525691942342,open(시가),→종가,트레일3%,test
1352,0.2818047337278107,-0.01598912754634413,-0.03179360739951597,0.4740136098242917,-11.149247770605934,0.051132000810582154,-0.04232604814777453,open(시가),→종가,트레일5%,test
1352,0.22263313609467456,-0.015356257599819713,-0.03597000000000005,0.4347787132152822,-12.522513256224128,0.05305732474191729,-0.03494949098218207,open(시가),→종가,손절3%+트레일5%,test
381,0.28608923884514437,-0.011375742165051295,-0.013946118486281241,0.5333069318892955,-3.4946353131856425,0.04543851151183461,-0.034143218822332774,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절없음,train
381,0.1837270341207349,-0.013053057907606948,-0.02598,0.36970594679129337,-5.9296723196368175,0.04167277556581835,-0.02537076962188274,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절2%,train
381,0.2204724409448819,-0.014491622781806443,-0.03060319449937487,0.37137149056644525,-6.208292270530483,0.0388308768897237,-0.02957273380001699,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%,train
381,0.25984251968503935,-0.013666277664558458,-0.018464681244077182,0.44860922941259546,-4.680911450794369,0.04279063517980072,-0.033486257705663276,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절5%,train
381,0.28346456692913385,-0.0127466937084267,-0.024549787286997745,0.4037451444631524,-8.090248081080547,0.03044907852313489,-0.029835131074758756,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%+익절5%,train
381,0.25984251968503935,-0.010807356159226606,-0.02752428097102821,0.5086936609647619,-5.417098766158977,0.04306388461863369,-0.02971960026209245,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%+익절10%,train
381,0.2992125984251969,-0.010728228237946473,-0.015055653056750603,0.5456202035309274,-4.723028808785679,0.04305460004960928,-0.03369168301240848,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절5%+익절10%,train
381,0.2335958005249344,-0.013455846745884438,-0.018993150122942334,0.32470913232420306,-9.080291926637862,0.027698077606198957,-0.025999337387444105,h1_green(첫1h 양봉·상단마감→10:30),→12:30,트레일3%,train
381,0.2755905511811024,-0.01276210474349427,-0.016070677055648238,0.42814853888907184,-5.340500421328057,0.034671227086768036,-0.030807394026746232,h1_green(첫1h 양봉·상단마감→10:30),→12:30,트레일5%,train
381,0.24146981627296588,-0.01521512717349143,-0.026807121001737984,0.3101435924098309,-9.820943106326386,0.028328060779902665,-0.02907662645277259,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%+트레일5%,train
381,0.32545931758530183,-0.010117199454823063,-0.014216901856804017,0.6189822533638759,-2.851492621195421,0.05050060672956166,-0.03936470127141336,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절없음,train
381,0.1837270341207349,-0.013845410051377821,-0.02598000000000011,0.36061952764460703,-6.822437686095602,0.042503298023542045,-0.026528399007147572,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절2%,train
381,0.2152230971128609,-0.016149699571257083,-0.03597000000000005,0.3612754374617942,-7.23888439667076,0.04244244446034435,-0.03221844810166283,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%,train
381,0.28083989501312334,-0.014900146348885103,-0.020440887992228093,0.4550064118951661,-5.3888448436760354,0.044295321275323624,-0.038016624581696544,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절5%,train
381,0.30708661417322836,-0.012746504986637706,-0.03596999999999994,0.4360890622480583,-7.573475344588705,0.03209925182138141,-0.03262132902655527,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%+익절5%,train
381,0.25984251968503935,-0.011184758251050043,-0.03596999999999994,0.5267573564371038,-5.251979931637132,0.04791186986620626,-0.03193144684540597,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%+익절10%,train
