n,win,mean,median,pf,t,avg_win,avg_loss,entry,exit,risk,window
4044,0.367457962413452,-0.010119028009797023,-0.013782417316938408,0.6598438258187094,-7.16975710078756,0.053418776239911044,-0.047029574184568795,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절없음,train
4044,0.2089515331355094,-0.009936017713710788,-0.02598,0.5185665050428899,-9.768372541514058,0.05121945515426606,-0.026089932866396135,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절2%,train
4044,0.2613748763600396,-0.01074727428299288,-0.03596999999999994,0.5473162099776686,-9.950790895112414,0.04971390292705943,-0.032142474922773695,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%,train
4044,0.3155291790306627,-0.011314951693815604,-0.020904868437528586,0.5832048718062824,-9.543826186005827,0.05017780806594637,-0.03966204759463073,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절5%,train
4044,0.3115727002967359,-0.012251969644567052,-0.03596999999999994,0.4479690409490152,-23.977014828190285,0.03191031419835384,-0.03223921017692349,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%+익절5%,train
4044,0.27695351137487634,-0.010998507874281954,-0.03596999999999994,0.5269311572041647,-17.391804572126667,0.044234021811901614,-0.03215460679648633,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%+익절10%,train
4044,0.3333333333333333,-0.011501417395695164,-0.019088517737876506,0.5646344705449504,-15.268410789944047,0.044749271237873596,-0.03962676171247954,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절5%+익절10%,train
4044,0.27522255192878337,-0.00960314413754595,-0.02381167256655414,0.5437366375546578,-11.456273455523228,0.04158171816620731,-0.02903977045759965,h1_green(첫1h 양봉·상단마감→10:30),→14:30,트레일3%,train
4044,0.31775469831849656,-0.010483277857115144,-0.018828471860845516,0.5786957375781886,-10.992800976741494,0.04531683251758026,-0.036472093308903324,h1_green(첫1h 양봉·상단마감→10:30),→14:30,트레일5%,train
4044,0.26582591493570723,-0.011262457833061668,-0.03596999999999994,0.5154267252325729,-13.269237859855279,0.045065410946667696,-0.031657358115382,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%+트레일5%,train
4044,0.3600395647873393,-0.01113793972001176,-0.01525014879347952,0.6644221134809857,-5.97387843870893,0.06124989927648354,-0.051863091798410976,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절없음,train
4044,0.1923837784371909,-0.010059855686391839,-0.02598,0.531167173053609,-6.672001437734572,0.05924292802228575,-0.02656860208117174,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절2%,train
4044,0.2423343224530168,-0.011131000096185908,-0.03597000000000005,0.5595776694764774,-7.13029151905176,0.05835933066560145,-0.0333570197262615,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%,train
4044,0.3004451038575668,-0.012314989396347377,-0.027094849559096686,0.5838745164678658,-7.476024593223698,0.05751274800692589,-0.04230463271376591,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절5%,train
4044,0.30909990108803165,-0.012589900363587096,-0.03596999999999994,0.45612022854314493,-23.85195646350416,0.0341585835776398,-0.03350457642891767,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%+익절5%,train
4044,0.2623639960435213,-0.011636405483353698,-0.03596999999999994,0.526644728739667,-17.70034696850772,0.04934522495697549,-0.033326485904805005,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%+익절10%,train
4044,0.3249258160237389,-0.012285889741054247,-0.024272875936375,0.5682457055260458,-15.45260377908797,0.04976475741781397,-0.04215202540653147,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절5%+익절10%,train
4044,0.27398615232443124,-0.009692662316830167,-0.025217171599575313,0.5460605736208324,-11.48944659053319,0.04255566540329404,-0.02941035547551464,h1_green(첫1h 양봉·상단마감→10:30),→종가,트레일3%,train
4044,0.31429277942631056,-0.010803070796164464,-0.02131454612278116,0.5815664862080115,-11.117439027075395,0.0477733535685822,-0.03765147879024777,h1_green(첫1h 양봉·상단마감→10:30),→종가,트레일5%,train
4044,0.258160237388724,-0.011651603398406967,-0.03596999999999994,0.5169092308262943,-13.482744595457598,0.04829274484872883,-0.03251223658841023,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%+트레일5%,train
3039,0.32773938795656465,-0.013628549285558412,-0.014173219484520546,0.5156267957452657,-10.523967966561552,0.04426661968164822,-0.0418535068437267,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절없음,test
3039,0.20960842382362618,-0.01191361932958226,-0.02598,0.4138357316971779,-16.232005670327474,0.04012764124224065,-0.025714736308870847,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절2%,test
3039,0.2592958209937479,-0.012014536942295055,-0.03253612542383532,0.4685538437194947,-14.04226302683124,0.040851852416426054,-0.030521296078089028,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%,test
3039,0.2981243830207305,-0.013190222624097225,-0.018201007634011664,0.47913181910977715,-13.719505022740865,0.04069881960599407,-0.03607980174292644,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절5%,test
3039,0.29088515959197103,-0.013214410846100323,-0.02855559552629194,0.39609149710768815,-21.4699712624516,0.0297954957219803,-0.030857453725999753,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%+익절5%,test
3039,0.2662059888121093,-0.012381609034874515,-0.031301120960874444,0.4482064734584522,-17.521389386657614,0.03777989865216774,-0.03057921428994949,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%+익절10%,test
3039,0.30766699572227707,-0.013084574712922467,-0.017589052932901802,0.47698420853191015,-15.923619138932697,0.038785366526860626,-0.03613514270683748,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절5%+익절10%,test
3039,0.26061204343534056,-0.011955861804822028,-0.024944835725603017,0.4481386978619347,-15.210488331275672,0.03725365699208887,-0.02930073892416045,h1_green(첫1h 양봉·상단마감→10:30),→12:30,트레일3%,test
3039,0.2958209937479434,-0.012587580144104694,-0.018144166115349965,0.48372327822577144,-13.209884200662708,0.039868298456586966,-0.034623951574956,h1_green(첫1h 양봉·상단마감→10:30),→12:30,트레일5%,test
3039,0.25567620927936824,-0.012846352898841697,-0.03322807288653439,0.43499420774353525,-15.427843302709801,0.03868299605652538,-0.030546752606321902,h1_green(첫1h 양봉·상단마감→10:30),→12:30,손절3%+트레일5%,test
3039,0.3435340572556762,-0.0127432962229119,-0.015600762700523348,0.6026240379652815,-8.519703444101047,0.056254444285380595,-0.04885038448890556,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절없음,test
