symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
TRIP,2025-09-19,2025-09-24,19.539520458221432,18.00614718062424,510,-829.8910978140963,-0.08327929286563589,3,stop,0.4677913685306929
RMBS,2025-09-19,2025-09-25,107.55744694519042,96.39350786590576,92,-1073.9911149007407,-0.10853564116542476,4,stop,0.773410381608963
STRL,2025-09-19,2025-09-25,352.68231655883784,325.9137502441406,28,-797.0215814877312,-0.0807101891567503,4,stop,0.5563690881475243
TPC,2025-09-19,2025-10-02,66.29604328009468,61.97179198517963,150,-696.7381324617355,-0.07006331981916135,9,stop,0.577417798807115
AIR,2025-09-26,2025-10-09,83.48340152740478,81.33438135104103,97,-248.42326945530675,-0.030677530942712635,9,stop,0.2053076910925209
CGNX,2025-09-19,2025-10-10,45.86907009669524,43.65391696332101,217,-529.2544504222667,-0.05317222685968495,15,stop,0.5440038070943838
PTGX,2025-10-13,2025-10-13,85.36527877807616,76.85110111956689,110,-981.1690469078715,-0.10448883592873796,0,stop,0.5752308658534033
AVAV,2025-09-19,2025-10-17,283.8735863342285,359.85883650385506,35,2603.1571689385974,0.26200366181643353,20,stop,0.49142287249524497
CLSK,2025-09-19,2025-10-17,13.34332992362976,18.54527164799923,747,3826.2985046689764,0.3838787056722202,20,stop,0.46623089223189695
BTU,2025-09-25,2025-10-21,25.4457699173745,29.29300877867749,379,1406.2385356193242,0.1458156670680806,18,stop,1.0105580907921903
CLF,2025-10-10,2025-10-21,14.184170076370238,13.581923501278265,557,-374.11562763310457,-0.047352915639035695,7,stop,0.4387031381876032
LEU,2025-09-19,2025-10-22,260.26,335.0216635437294,38,2784.3914566250633,0.2815394581759398,23,stop,0.45142564186453016
MTRN,2025-09-19,2025-10-29,122.37453007431746,121.63291864304048,81,-109.48203429870031,-0.01104502752533175,28,stop,0.5849151133496004
GILD,2025-10-20,2025-10-31,119.75306240163212,113.14764961154559,90,-646.8898113107529,-0.060020716180211146,9,stop,0.14206550517500638
BKH,2025-10-20,2025-10-31,61.01451839200682,60.754238809170445,178,-100.51686269939869,-0.00925519844656017,9,stop,0.10726968102429923
LUMN,2025-10-30,2025-10-31,10.550539961814879,8.691299809455872,1053,-2008.4340236319044,-0.1807817191054065,1,stop,1.4719102183099904
INTC,2025-09-26,2025-11-13,35.055020458221435,35.47905328009764,279,69.10764087098309,0.007065967564492263,34,stop,0.5106667412651911
BTSG,2025-10-22,2025-11-14,32.3322992362976,31.268699237823487,341,-416.9074506788611,-0.03781365765930038,17,signal,0.5140845612748755
VIAV,2025-11-03,2025-11-14,17.6676496181488,16.411347559402166,614,-823.6807247379741,-0.07592971225286686,9,stop,0.7682318040183129
TTMI,2025-11-03,2025-11-14,67.45738938903808,60.349589847564694,151,-1121.5248654242996,-0.11010383083060502,9,stop,0.4989960785968859
CALY,2025-11-17,2025-11-18,11.201189579963684,10.186923712665713,761,-812.5472105529828,-0.09532346032598848,1,stop,0.14882772433194447
WDC,2025-11-03,2025-11-20,151.93862321579212,145.85820339616626,71,-484.56874391705867,-0.04491887409340689,13,stop,0.9457220161757509
LGND,2025-09-19,2025-12-02,170.43025450134274,196.77303121948242,58,1474.6365732225815,0.1491799010582203,51,signal,0.48142012155654035
JAZZ,2025-11-19,2025-12-02,180.58039389038083,166.75164568337237,42,-617.2772888495994,-0.0813880066894999,8,stop,0.5160830161680756
ORI,2025-11-17,2025-12-03,40.78021847105075,40.13808818816801,261,-220.3951989275352,-0.020706756392936718,11,stop,0.1741648452218829
REGN,2025-11-21,2025-12-08,733.9064520581878,720.1798499984975,14,-243.0654494076485,-0.023656717782139763,10,signal,0.25182198175666226
INTC,2025-12-03,2025-12-10,43.43338938903808,39.45848618951452,172,-719.3268568168311,-0.09628843033662608,5,stop,0.8112500508626301
RCUS,2025-10-14,2025-12-12,16.326309465408322,21.128849618911744,518,2439.2113685005784,0.2884241699429806,42,stop,0.8427463877868007
AMKR,2025-12-11,2025-12-16,46.140715779323465,42.182231961502396,147,-614.3558045144507,-0.09057707745933916,3,stop,0.8497642065755782
COKE,2025-11-14,2025-12-29,160.32877782033913,156.50500534515513,66,-304.6465575844506,-0.02878994648278404,29,stop,0.4311075245755187
IQV,2025-10-03,2025-12-30,205.1549469451904,225.8838906097412,45,884.3105956798561,0.09578782702185369,60,time,0.24415483136595229
