train_n_trades,train_win_rate,train_total_return,train_max_drawdown,train_profit_factor,train_expectancy,train_sharpe,train_avg_hold_days,test_n_trades,test_win_rate,test_total_return,test_max_drawdown,test_profit_factor,test_expectancy,test_sharpe,test_avg_hold_days,model,kind,params,exclude_earnings,exit
697,0.1061692969870875,-0.7469372095346185,-0.7706018792853226,0.6498489724504944,-0.021374920325352,-3.0803132835547795,0.4017216642754663,580,0.1396551724137931,-0.4054513668579369,-0.4827470441057024,0.7848490629275917,-0.0100153576090604,-1.3342775784881726,0.5,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.4, ""max_hold_days"": 5}"
697,0.0889526542324246,-0.7484070951471343,-0.7716310145644278,0.6568936666604649,-0.021542749836359,-3.0239361179799285,0.5265423242467718,579,0.1174438687392055,-0.4918816636145,-0.5486051676115535,0.7278492442546342,-0.0125900183036318,-1.6986188147476795,0.6493955094991365,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.4, ""max_hold_days"": 10}"
689,0.2902757619738751,-0.1200184978597308,-0.5866012953807239,0.9731495370838288,-0.0021722279523554,0.2486480848398217,0.4542815674891146,575,0.3217391304347826,0.6099470877676538,-0.4150256951831087,1.170430539866295,0.0097467436001301,0.90730626730581,0.4834782608695652,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.1, ""target_pct"": null, ""max_hold_days"": 1}"
687,0.2212518195050946,0.2200925542005187,-0.6425741807269436,1.033055120428984,0.0081891514485525,0.4643402976110757,1.0786026200873362,566,0.2332155477031802,-0.4562479637472112,-0.5636275419433688,0.8225759885990224,-0.0103869883876068,-0.1270348804353574,1.174911660777385,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.1, ""target_pct"": null, ""max_hold_days"": 3}"
684,0.195906432748538,0.4337189963427657,-0.7034078365811367,1.0602165608621972,0.0131067134795338,0.5721024890652558,1.58187134502924,552,0.181159420289855,-0.2781092110527333,-0.6011934621163744,0.9052214012609804,-0.0028839960971224,0.2240946112373842,1.6884057971014492,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.1, ""target_pct"": null, ""max_hold_days"": 5}"
663,0.1628959276018099,-0.0886724837155794,-0.7932582561181377,0.987511097236259,0.0117183044445286,0.3939722508864639,2.622926093514329,506,0.1245059288537549,-0.6675595116089221,-0.7825460724089587,0.714505270648757,-0.0170019844270724,-0.3468829112510533,2.430830039525692,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.1, ""target_pct"": null, ""max_hold_days"": 10}"
698,0.325214899713467,-0.8022664652198639,-0.8029003159552904,0.6282329622366634,-0.0258904113840061,-3.2983739562470284,0.2249283667621776,580,0.3655172413793103,-0.6031031923666974,-0.6367406330887405,0.7282441856047597,-0.0176202606709446,-2.6736130375981797,0.2293103448275862,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 1}"
698,0.318051575931232,-0.77400509340224,-0.7749362924696899,0.682324766945136,-0.024398662551417,-2.509745704426453,0.4011461318051575,580,0.346551724137931,-0.6849740235888796,-0.7214101374964991,0.7007099009591848,-0.0215140295724179,-3.0359037229674537,0.4,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 3}"
698,0.3166189111747851,-0.7764492318533756,-0.7772138052393462,0.6808901709330438,-0.0248202539740185,-2.5128340949148136,0.4899713467048711,580,0.3396551724137931,-0.6893591824167694,-0.7236866474238045,0.704982792948055,-0.0219515175498826,-3.095644523517679,0.4879310344827586,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 5}"
698,0.3223495702005731,-0.7576645625481726,-0.7594401458155033,0.7012281200076389,-0.02367150154745,-2.367515087084747,0.6289398280802292,580,0.3396551724137931,-0.6965855313446903,-0.7302442475221205,0.7007312476599279,-0.0223360131512652,-3.13531492503713,0.596551724137931,big_candle_maxvol,screen,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 10}"
