train_n_trades,train_win_rate,train_total_return,train_max_drawdown,train_profit_factor,train_expectancy,train_sharpe,train_avg_hold_days,test_n_trades,test_win_rate,test_total_return,test_max_drawdown,test_profit_factor,test_expectancy,test_sharpe,test_avg_hold_days,model,kind,params,exclude_earnings,exit
165,0.3090909090909091,-0.3548197659349186,-0.3740986239191636,0.5833945175567316,-0.029400351474191753,-2.0351334722150907,1.3454545454545455,129,0.3178294573643411,-0.32383541375144564,-0.3433116970925698,0.5288815629635987,-0.03232467921846338,-3.177676438452791,1.7364341085271318,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 5}"
165,0.3151515151515151,-0.3847725533132683,-0.4008272600949999,0.5682864830415724,-0.03200189933311026,-2.1918094242053807,1.981818181818182,129,0.31007751937984496,-0.35708650905532446,-0.37491679040542547,0.5149538171292606,-0.036045335254911985,-3.2646065282946926,2.5968992248062017,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 10}"
165,0.3212121212121212,-0.16661244534732278,-0.20865783459971043,0.7899527809700045,-0.013743806915499073,-0.771322195523525,0.5515151515151515,128,0.28125,-0.23640141074840915,-0.25960612641142766,0.5869363249379359,-0.02230714905536267,-1.9723567152880084,0.6015625,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.4, ""max_hold_days"": 1}"
163,0.2883435582822086,-0.13518180037127836,-0.2549190849916346,0.8637043625729223,-0.01140795623014925,-0.45997389619767504,1.2453987730061349,128,0.2890625,-0.27027589267569985,-0.3062951921254622,0.5939478377586141,-0.026078940031862445,-2.0494179988312498,1.515625,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.4, ""max_hold_days"": 3}"
163,0.2392638036809816,-0.24602626792650384,-0.34658394992670916,0.7533959063804972,-0.02005815095652175,-0.7894044142212634,1.7791411042944785,128,0.2578125,-0.3088107485617583,-0.31249745421719455,0.5774458181907676,-0.03022074095672414,-2.2791420917120995,2.2578125,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.4, ""max_hold_days"": 5}"
163,0.22699386503067484,-0.2549404075155711,-0.3591833225319858,0.7709044328818068,-0.021111024934251314,-0.7697613526254372,2.7300613496932513,128,0.2265625,-0.33525984500103545,-0.34780337667126004,0.5899784964844634,-0.032799210329347336,-2.154696973618336,3.5546875,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.4, ""max_hold_days"": 10}"
161,0.35403726708074534,0.4403897557414218,-0.3605645620994079,1.3265105720975894,0.0335513377393685,0.4764607211392556,0.84472049689441,127,0.31496062992125984,-0.2578977176003284,-0.27698706904056203,0.5909734069164849,-0.024168078829505703,-1.7325616782103943,0.9212598425196851,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": null, ""max_hold_days"": 1}"
157,0.34394904458598724,0.7265932994098498,-0.32188816180847313,1.3633200995399932,0.058481220879816234,0.5846046887541002,2.248407643312102,127,0.3228346456692913,-0.40371438976386154,-0.42043765980773473,0.5463454076132334,-0.041802093580459304,-2.2359581314284576,2.4960629921259843,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": null, ""max_hold_days"": 3}"
154,0.2792207792207792,0.48973890625129535,-0.42826102586803794,1.2146750786472236,0.05723203430023995,0.5273486111113945,3.4935064935064934,125,0.32,-0.48619846073579964,-0.5158627432956115,0.48470574713721637,-0.05294735085940612,-2.4989800076287945,3.84,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": null, ""max_hold_days"": 5}"
149,0.26174496644295303,0.777641097911087,-0.48669470408086357,1.2841379660367944,0.0850312977139477,0.6189814991842865,6.1610738255033555,121,0.2727272727272727,-0.5509617683927115,-0.5758601096106889,0.47045793699655103,-0.06617001950662524,-2.5331655706958442,6.867768595041323,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": null, ""max_hold_days"": 10}"
164,0.38414634146341464,-0.2563565552022361,-0.2828540829156426,0.6735516563331798,-0.02233695869166812,-1.3966129821806508,0.676829268292683,129,0.35658914728682173,-0.25743975517923123,-0.276542174973177,0.580578564450702,-0.023049086462083035,-2.335911357544154,0.7674418604651163,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.15, ""max_hold_days"": 1}"
164,0.43902439024390244,-0.28989430840235964,-0.3193093459649933,0.6939892870181659,-0.022940662847254316,-1.2667690098744218,1.6158536585365855,129,0.3875968992248062,-0.40815114955149934,-0.42565184242739085,0.5009280511474414,-0.04161038445752793,-3.29868492245856,1.875968992248062,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.15, ""max_hold_days"": 3}"
163,0.4110429447852761,-0.32993522964767585,-0.3568653832512857,0.6684065240283585,-0.027296315776114872,-1.3644039210042502,2.3680981595092025,128,0.4140625,-0.4160424963778191,-0.43256480258164764,0.5447436946529643,-0.042553244512514105,-3.2146956167731138,2.7109375,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.15, ""max_hold_days"": 5}"
163,0.4539877300613497,-0.2899265341481002,-0.3439300962890024,0.7270546822059848,-0.02400121985823413,-1.0765056584931123,3.9079754601226995,128,0.40625,-0.48191568870442725,-0.5033255852288241,0.5059875701869238,-0.05240075110852787,-3.4706698003801324,4.375,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.15, ""max_hold_days"": 10}"
164,0.35365853658536583,-0.15554795347243144,-0.21911865865280267,0.8257266826468401,-0.014113661344308475,-0.5818100136485564,0.774390243902439,128,0.3203125,-0.24634961880630213,-0.26575277929529195,0.6106164331321879,-0.022824246475966488,-1.8500181805478753,0.890625,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.4, ""max_hold_days"": 1}"
162,0.38271604938271603,-0.05110234524191082,-0.31193738623722433,0.9569383318679258,-0.004940884971537261,-0.04838109027896198,1.9753086419753085,128,0.328125,-0.39199011565450936,-0.4073127873248644,0.5654797832550238,-0.040382032729231326,-2.6637347235481643,2.3359375,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.4, ""max_hold_days"": 3}"
161,0.33540372670807456,-0.1902267605984035,-0.367450900917792,0.8430553165042797,-0.01509777710258663,-0.42029074012328854,2.9937888198757765,126,0.3253968253968254,-0.41191789230385645,-0.4490937206798583,0.5968477784752877,-0.04221300981944873,-2.506361124017831,3.5,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.4, ""max_hold_days"": 5}"
156,0.3333333333333333,-0.22037774602848814,-0.4030777409860391,0.8374975257328335,-0.01915408337489003,-0.45161089991743414,5.141025641025641,123,0.2845528455284553,-0.47336109168494456,-0.5028523970793186,0.5726434171982756,-0.05349723408811162,-2.5511201312634117,6.0,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.4, ""max_hold_days"": 10}"
161,0.37267080745341613,0.6067501415311036,-0.2985848152650089,1.4325151490404258,0.03926120269038098,0.536083814214355,0.9875776397515528,127,0.33070866141732286,-0.16869072303956267,-0.21715570239444615,0.7303313472230456,-0.01522194008494306,-1.0062013758764368,1.0,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": null, ""max_hold_days"": 1}"
156,0.40384615384615385,1.5093159923073403,-0.2698746120010027,1.6955114566742653,0.08053378905472251,0.7784300854793521,2.9166666666666665,127,0.3543307086614173,-0.3691139138267081,-0.3850157653600792,0.5981711739325353,-0.03741491368561429,-1.7390891910996154,2.9921259842519685,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": null, ""max_hold_days"": 3}"
153,0.35947712418300654,1.3256630818761224,-0.26670510322074203,1.538833278556409,0.08646818703328216,0.7458366706527648,4.810457516339869,124,0.3387096774193548,-0.5426482922101636,-0.5584334391423005,0.461846927974132,-0.06063795530151935,-2.272440870851136,4.975806451612903,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": null, ""max_hold_days"": 5}"
141,0.3049645390070922,0.8459268290911925,-0.5092160993177572,1.279855463100752,0.0968146470378602,0.6446031451923987,9.560283687943262,112,0.30357142857142855,-0.6168960136903322,-0.6374780362865551,0.44632206450500184,-0.08413370650752147,-2.4465665061142516,9.919642857142858,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": null, ""max_hold_days"": 10}"
164,0.4329268292682927,-0.05467344797417595,-0.10340725280972185,0.9266532089900966,-0.008051036509656093,-0.2319335671550724,0.7682926829268293,129,0.3798449612403101,-0.18049306220295358,-0.2016752544530538,0.6936935371061129,-0.015448164366299937,-1.6155152329547013,0.8294573643410853,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": 0.15, ""max_hold_days"": 1}"
164,0.5304878048780488,0.14044526593626472,-0.112968575878575,1.1598020313789192,0.005272231576185987,0.550647299262343,1.9939024390243902,129,0.4186046511627907,-0.37743312915660676,-0.3958502165650426,0.54067373694843,-0.037730459480932954,-3.0222242921602835,2.2790697674418605,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": 0.15, ""max_hold_days"": 3}"
163,0.5276073619631901,0.18461421246378484,-0.12372047417161458,1.1970659973352702,0.0075427117369711106,0.618460437245054,3.098159509202454,128,0.4453125,-0.41056160015283005,-0.4272402960933822,0.5680333062906799,-0.04095043240019816,-2.94827652239744,3.6328125,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": 0.15, ""max_hold_days"": 5}"
161,0.5714285714285714,0.17876320253603595,-0.13513738391734365,1.1671549826665515,0.005978145757213683,0.565431018381868,5.565217391304348,128,0.4609375,-0.5117508664966539,-0.530457980877253,0.5257149817293202,-0.05603260053579301,-2.95048235605061,6.8046875,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": 0.15, ""max_hold_days"": 10}"
164,0.3780487804878049,0.0465703149320964,-0.17548010203847342,1.0492260017799169,-0.0020444233699347413,0.22890592970199392,0.9024390243902439,128,0.3359375,-0.18293291526106792,-0.2175353243387066,0.7071906219743007,-0.016566868503272672,-1.2884783038885306,0.9609375,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": 0.4, ""max_hold_days"": 1}"
161,0.4472049689440994,0.47893761490113107,-0.14184509825360125,1.3691835612676717,0.020282327216580603,1.0449509691462813,2.540372670807453,128,0.359375,-0.34097736677489443,-0.3575974201538539,0.6370153791755199,-0.03373464981918361,-1.9846544601840033,2.78125,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": 0.4, ""max_hold_days"": 3}"
160,0.41875,0.552611946099445,-0.14468967956970336,1.3971443216541386,0.022953070623046946,1.0478887090768914,4.075,126,0.35714285714285715,-0.42177592220840876,-0.444906163496805,0.6208514051760121,-0.04215106593481771,-2.23126283032055,4.531746031746032,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": 0.4, ""max_hold_days"": 5}"
153,0.41830065359477125,0.4212896896398326,-0.19326570945909693,1.2553644630295762,0.016052502862218706,0.7946907763218141,7.764705882352941,116,0.3275862068965517,-0.5229871383245772,-0.5400856870968813,0.5655062381327678,-0.06482499130989026,-2.3325238240846455,8.974137931034482,kr_newhigh_alignment,screen,"{""max_mcap"": 500000000.0, ""min_vol_ratio_prev"": 3}",True,"{""stop_pct"": null, ""target_pct"": 0.4, ""max_hold_days"": 10}"
4058,0.32207984228684083,-0.918119917474312,-0.9314501125907428,0.813724684260363,-0.005982411171376737,-2.14799071298239,0.5406604238541153,2465,0.31643002028397565,-0.6299485068682438,-0.8794166351734445,0.8285562371830516,-0.0010862211752872583,0.005854908784831558,0.5606490872210953,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": null, ""max_hold_days"": 1}"
2370,0.25274261603375525,-0.7982291809679533,-0.8039443385913543,0.7933488158641978,-0.006467371833634917,-1.2056570528183013,1.250632911392405,1260,0.2507936507936508,-0.36174225431325713,-0.6840431701293352,0.9009831994515337,0.0060341098104903,-0.20455662005839054,1.3333333333333333,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": null, ""max_hold_days"": 3}"
1815,0.22038567493112948,-0.13707148893104415,-0.6126605320129629,0.9752775441821302,0.003942058411770533,0.20413957746783473,1.815426997245179,961,0.20291363163371487,-0.5881181521561756,-0.642226031863474,0.8158215143258251,-0.007247730062344204,-1.2945255957564763,1.858480749219563,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": null, ""max_hold_days"": 5}"
1247,0.17963111467522053,-0.38065090020640857,-0.5254945348320446,0.906328383580661,0.0029345311592209686,-0.16330480985510376,2.9318364073777063,694,0.15706051873198848,-0.6431890511004503,-0.6852262359626996,0.7025734988537792,-0.01481581491924352,-1.475883672263802,2.7694524495677233,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": null, ""max_hold_days"": 10}"
4050,0.3254320987654321,-0.9878827722608704,-0.9881752957665849,0.7109212034327764,-0.011141181430423742,-6.636150889013294,0.4703703703703704,2469,0.32158768732280274,-0.7862650899523114,-0.925366354029644,0.7245620516785417,-0.0032764204827350958,-0.27204375128430214,0.4775212636695018,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.15, ""max_hold_days"": 1}"
2649,0.2759531898829747,-0.9472756597651588,-0.9490243894740136,0.7606361642366519,-0.011574766723075754,-4.293730888224847,0.8999622499056248,1431,0.2851153039832285,-0.47980049953150694,-0.7302840678399988,0.8411993927747373,0.0032402327142076683,-0.2384616167587771,0.9489867225716282,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.15, ""max_hold_days"": 3}"
2217,0.2557510148849797,-0.933910853876881,-0.9375976436865399,0.745347342787177,-0.012841410721302913,-4.30627606204163,1.1894451962110961,1195,0.2669456066945607,-0.4457369778310176,-0.7024252912355348,0.8432215140138322,0.005138792139707848,-0.25712843338600133,1.2108786610878661,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.15, ""max_hold_days"": 5}"
1807,0.2523519645821804,-0.8536414030616871,-0.8639760391796414,0.7867871436094092,-0.01092510511461129,-3.1913935662228354,1.6303265080243496,1007,0.24826216484607747,-0.3953527716677784,-0.6707809470343646,0.8482382211695011,0.007218236365022591,-0.2418175293209328,1.5302879841112214,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.15, ""max_hold_days"": 10}"
4055,0.3223181257706535,-0.953314401162117,-0.9548893376348784,0.7928772314757028,-0.0076731566981267,-3.627508351460222,0.5292231812577065,2466,0.3171127331711273,-0.6221844793990271,-0.8730624657161242,0.8230457070111014,-0.0010098214070048393,0.008321804308879483,0.5470397404703974,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.4, ""max_hold_days"": 1}"
2423,0.25588113908378046,-0.793239395599939,-0.7999426834786401,0.8331634725516897,-0.006397058533272033,-1.6990142338086738,1.175402393726785,1292,0.25232198142414863,-0.30056549931342436,-0.6035581910429879,0.9189855370510388,0.007836294638637336,-0.1805678008622703,1.2407120743034055,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.4, ""max_hold_days"": 3}"
1905,0.2241469816272966,-0.7195459366066532,-0.7804768674966873,0.8225508746803687,-0.005939959299654547,-1.3965555162491048,1.6488188976377953,1017,0.2143559488692232,-0.1616278536092507,-0.49065003699878385,0.9535129148873629,0.01378152713629739,-0.0003400267639238498,1.6686332350049164,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.4, ""max_hold_days"": 5}"
1391,0.18835370237239396,-0.5846295401548769,-0.6903594799761856,0.8543084608867552,-0.0047158491896770035,-1.0838782104638378,2.4960460100647017,774,0.1731266149870801,-0.18136933950442036,-0.4842813250774003,0.9317334614026697,0.016718595969627995,-0.026194065260076782,2.34625322997416,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.05, ""target_pct"": 0.4, ""max_hold_days"": 10}"
3881,0.3810873486214893,-0.8482863628330554,-0.8859048606257516,0.8342347205212739,-0.0041047774732671785,-1.1519534324909935,0.8178304560680237,2433,0.37155774763666255,-0.7424407745528545,-0.9114786383431172,0.8070533776201719,-0.0025212649929464022,-0.14172269845197602,0.8302507192766132,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": null, ""max_hold_days"": 1}"
1844,0.35357917570498915,-0.44548662144916973,-0.6515822542481844,0.9226401745783115,-0.00177020904944308,-0.2144889057757867,2.084056399132321,997,0.3410230692076229,0.10799836336650936,-0.5196903922697285,1.0202717916170274,0.016266289434056645,0.4895492962835578,2.116349047141424,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": null, ""max_hold_days"": 3}"
1300,0.3353846153846154,-0.08427577787219698,-0.4597269969876535,0.9855014259307644,0.008297271478006579,0.21492125671313775,3.0646153846153847,694,0.3025936599423631,-0.5320795417361044,-0.675767255746059,0.8180633024523027,-0.008339415605958652,-0.8413043996441714,3.089337175792507,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": null, ""max_hold_days"": 5}"
821,0.29598051157125455,-0.13779354784314313,-0.5718915519365725,0.9653568295719782,0.005413932858230049,0.1533209530419368,5.063337393422655,442,0.26018099547511314,-0.763499792135511,-0.7835043754452082,0.5384234339347147,-0.034643180457438714,-2.435764699082699,5.006787330316742,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": null, ""max_hold_days"": 10}"
3909,0.3903811716551548,-0.9774666579667635,-0.9785997625078512,0.7116643998187866,-0.009585143316112673,-4.005508223485384,0.72013302634945,2440,0.3836065573770492,-0.767614295665729,-0.9158810003068475,0.7670828642398003,-0.0027795972486038337,-0.20855330101495922,0.7217213114754099,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 1}"
2070,0.3927536231884058,-0.8917876025847263,-0.9000628732194588,0.7899010460804107,-0.01088982645807605,-2.721075692316964,1.5792270531400967,1128,0.37943262411347517,-0.4190876219276509,-0.6458817367981411,0.8774501620683517,0.006563067509924173,-0.2857495966779572,1.6072695035460993,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 3}"
1617,0.38899196042053186,-0.8765730140796937,-0.8851311197546327,0.7583216219252071,-0.012948971961238781,-2.676910064761695,2.124922696351268,844,0.37203791469194314,-0.694282297638485,-0.7256262159652636,0.7501379084340062,-0.013366473512018258,-3.49245936444242,2.2428909952606637,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 5}"
1189,0.3986543313708999,-0.7234252696265373,-0.7416837224653865,0.8084324365026072,-0.010709216557124217,-1.735820989992656,3.0798990748528174,641,0.3712948517940718,-0.31991255402497454,-0.6079210318343768,0.8751914593056516,0.014636274669156657,-0.22127865135200056,3.049921996879875,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.15, ""max_hold_days"": 10}"
3880,0.38092783505154637,-0.9159309728242367,-0.9229903589810917,0.7936617182918864,-0.005970142895038271,-2.097689606057441,0.8007731958762887,2434,0.37263763352506163,-0.6637665762640035,-0.8807356654672398,0.827573379404792,-0.001428234427835023,-0.023757670619519063,0.8147082990961381,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.4, ""max_hold_days"": 1}"
1891,0.3548387096774194,-0.4958094396460192,-0.6011432608116258,0.9227934655125994,-0.0031725590111946096,-0.4989640885977088,1.947646747752512,1020,0.34019607843137256,-0.1603491777849826,-0.5067202706850724,0.9636284567729898,0.013564531558332305,0.03267500215983972,1.996078431372549,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.4, ""max_hold_days"": 3}"
1381,0.3439536567704562,-0.5116889968149472,-0.655657081755753,0.8962208326442709,-0.0029312557138397102,-0.6032922071565299,2.777697320782042,724,0.3149171270718232,-0.388412428414564,-0.5158289740456501,0.8844406583873795,-0.004037397772513236,-0.8832336029042938,2.8715469613259668,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.4, ""max_hold_days"": 5}"
903,0.3089700996677741,-0.23305410461787757,-0.44263159782678807,0.9521198083918974,0.0006802825056798202,-0.11924580723179348,4.456256921373201,490,0.2714285714285714,-0.2557082385709982,-0.598145379342123,0.8905199989734381,0.02196347479472603,-0.06754942281904427,4.355102040816327,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.1, ""target_pct"": 0.4, ""max_hold_days"": 10}"
3804,0.3930073606729758,-0.8642125242762846,-0.9007178275960592,0.8353341093535614,-0.0041801154485455825,-1.1845689253906302,0.9663512092534174,2429,0.3820502264306299,-0.7611509257478595,-0.9094578512511228,0.8129286202127448,-0.0025055477418490543,-0.18912862848499137,0.9641827912721285,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.2, ""target_pct"": null, ""max_hold_days"": 1}"
1596,0.39473684210526316,-0.01570218570128168,-0.4555614763435073,0.9979135100482369,0.002979831300230265,0.31054597092089936,2.723684210526316,865,0.3872832369942196,-0.2832655289109385,-0.6608317606243678,0.9163947244813518,0.010788498312157715,-0.00044813643424535443,2.7595375722543354,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.2, ""target_pct"": null, ""max_hold_days"": 3}"
1019,0.40628066732090284,0.5855185199301882,-0.42996973400858973,1.1045770041964684,0.018825160280544703,0.7084712303832503,4.376840039254171,553,0.36528028933092227,-0.29494011415862387,-0.6174614936044072,0.8756573693563605,0.01955251209393178,0.009069813785998804,4.296564195298372,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.2, ""target_pct"": null, ""max_hold_days"": 5}"
564,0.38475177304964536,0.0681347278485045,-0.6220892860058114,1.0147473901220727,0.018402150907572808,0.3401419240740756,7.962765957446808,317,0.34069400630914826,-0.48453686041192,-0.7156022664935202,0.7163119205031729,0.013549845515800562,-0.19513952736190712,7.495268138801261,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.2, ""target_pct"": null, ""max_hold_days"": 10}"
3826,0.4072138003136435,-0.9719536879402643,-0.9737017683807019,0.7358296316709514,-0.00893426597030005,-3.601220568054,0.869315211709357,2434,0.3964667214461791,-0.6825299612445779,-0.8742323140534005,0.8189039653035556,-0.0012202156391241594,-0.05679275569182725,0.8512736236647493,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.15, ""max_hold_days"": 1}"
1775,0.4473239436619718,-0.6251255108559637,-0.6889150228558851,0.8807736081349394,-0.003656263236373684,-0.4669821843480972,2.189295774647887,975,0.4348717948717949,-0.27155245541991435,-0.5151634188678234,0.9247735432742609,0.012079979437770835,-0.1624436773913168,2.1887179487179487,pullback_lowvol,screen,"{""surge_pct"": 0.1, ""vol_frac"": 0.3, ""hold_pct"": 0.85}",True,"{""stop_pct"": 0.2, ""target_pct"": 0.15, ""max_hold_days"": 3}"
