screen,params,exclude_earnings,n,mean_net,win
big_candle_maxvol,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 300000000.0}",True,701,0.011487251589947789,0.3666191155492154
big_candle_maxvol,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 2000000000.0}",False,1409,0.0028260362541005163,0.38396025550035484
big_candle_maxvol,"{""min_ret"": 0.3, ""min_close_pos"": 0.5, ""max_mcap"": 2000000000.0}",True,1191,0.0032720271142647863,0.3669185558354324
big_candle_maxvol,"{""min_ret"": 0.3, ""min_close_pos"": 0.8, ""max_mcap"": 300000000.0}",False,312,-0.0026334156753222873,0.3717948717948718
big_candle_maxvol,"{""min_ret"": 0.3, ""min_close_pos"": 0.8, ""max_mcap"": 300000000.0}",True,271,-0.0017196878931943866,0.35793357933579334
big_candle_maxvol,"{""min_ret"": 0.3, ""min_close_pos"": 0.8, ""max_mcap"": 2000000000.0}",False,638,-0.003722461294966247,0.3996865203761755
big_candle_maxvol,"{""min_ret"": 0.3, ""min_close_pos"": 0.8, ""max_mcap"": 2000000000.0}",True,500,-0.0042003500459740105,0.374
first_green_day,"{""min_ret"": 0.1, ""min_close_pos"": 0.6, ""beaten"": 0.5}",False,331,0.00821115325172859,0.32628398791540786
first_green_day,"{""min_ret"": 0.1, ""min_close_pos"": 0.6, ""beaten"": 0.5}",True,316,0.008315521785150232,0.31962025316455694
first_green_day,"{""min_ret"": 0.1, ""min_close_pos"": 0.6, ""beaten"": 0.7}",False,719,0.006037505117151312,0.33657858136300417
first_green_day,"{""min_ret"": 0.1, ""min_close_pos"": 0.6, ""beaten"": 0.7}",True,649,0.007427541425714108,0.33281972265023113
first_green_day,"{""min_ret"": 0.1, ""min_close_pos"": 0.8, ""beaten"": 0.5}",False,159,0.0374866083454622,0.34591194968553457
first_green_day,"{""min_ret"": 0.1, ""min_close_pos"": 0.8, ""beaten"": 0.5}",True,152,0.03841066274026816,0.3355263157894737
first_green_day,"{""min_ret"": 0.1, ""min_close_pos"": 0.8, ""beaten"": 0.7}",False,348,0.021768485781972085,0.3563218390804598
first_green_day,"{""min_ret"": 0.1, ""min_close_pos"": 0.8, ""beaten"": 0.7}",True,309,0.024260299707042528,0.35275080906148865
first_green_day,"{""min_ret"": 0.15, ""min_close_pos"": 0.6, ""beaten"": 0.5}",False,293,0.0005671158966123595,0.3174061433447099
first_green_day,"{""min_ret"": 0.15, ""min_close_pos"": 0.6, ""beaten"": 0.5}",True,278,0.0002733025737148594,0.30935251798561153
first_green_day,"{""min_ret"": 0.15, ""min_close_pos"": 0.6, ""beaten"": 0.7}",False,635,0.0021343252714161945,0.33070866141732286
first_green_day,"{""min_ret"": 0.15, ""min_close_pos"": 0.6, ""beaten"": 0.7}",True,569,0.0032133045565141773,0.3251318101933216
first_green_day,"{""min_ret"": 0.15, ""min_close_pos"": 0.8, ""beaten"": 0.5}",False,141,0.03257802314068949,0.3404255319148936
first_green_day,"{""min_ret"": 0.15, ""min_close_pos"": 0.8, ""beaten"": 0.5}",True,134,0.033369785615145434,0.3283582089552239
first_green_day,"{""min_ret"": 0.15, ""min_close_pos"": 0.8, ""beaten"": 0.7}",False,300,0.021083085491327896,0.35333333333333333
first_green_day,"{""min_ret"": 0.15, ""min_close_pos"": 0.8, ""beaten"": 0.7}",True,265,0.02354524809056167,0.3471698113207547
first_green_day,"{""min_ret"": 0.3, ""min_close_pos"": 0.6, ""beaten"": 0.5}",False,208,-0.01491852822629319,0.3173076923076923
first_green_day,"{""min_ret"": 0.3, ""min_close_pos"": 0.6, ""beaten"": 0.5}",True,196,-0.015342233678021715,0.3112244897959184
first_green_day,"{""min_ret"": 0.3, ""min_close_pos"": 0.6, ""beaten"": 0.7}",False,412,-0.010981059716093313,0.32281553398058255
first_green_day,"{""min_ret"": 0.3, ""min_close_pos"": 0.6, ""beaten"": 0.7}",True,362,-0.01068528256035856,0.3149171270718232
first_green_day,"{""min_ret"": 0.3, ""min_close_pos"": 0.8, ""beaten"": 0.5}",False,94,0.013362655668001511,0.35106382978723405
first_green_day,"{""min_ret"": 0.3, ""min_close_pos"": 0.8, ""beaten"": 0.5}",True,89,0.014913511851413793,0.34831460674157305
first_green_day,"{""min_ret"": 0.3, ""min_close_pos"": 0.8, ""beaten"": 0.7}",False,196,-0.0033648775737128195,0.35714285714285715
first_green_day,"{""min_ret"": 0.3, ""min_close_pos"": 0.8, ""beaten"": 0.7}",True,170,-0.0035056464500807074,0.35294117647058826
kr_screener_basic,"{""min_ret"": 0.05, ""min_rvol"": 2, ""max_rsi"": 70}",False,11560,-0.008913734328579006,0.40536332179930795
kr_screener_basic,"{""min_ret"": 0.05, ""min_rvol"": 2, ""max_rsi"": 70}",True,10124,-0.009570402371206965,0.39826155669695773
kr_screener_basic,"{""min_ret"": 0.05, ""min_rvol"": 2, ""max_rsi"": 80}",False,16671,-0.009110531394982704,0.4084937916141803
kr_screener_basic,"{""min_ret"": 0.05, ""min_rvol"": 2, ""max_rsi"": 80}",True,14524,-0.010008292745629017,0.40050950151473425
kr_screener_basic,"{""min_ret"": 0.05, ""min_rvol"": 4, ""max_rsi"": 70}",False,3980,-0.01399825061421022,0.38819095477386933
kr_screener_basic,"{""min_ret"": 0.05, ""min_rvol"": 4, ""max_rsi"": 70}",True,3488,-0.015761808364494458,0.375
kr_screener_basic,"{""min_ret"": 0.05, ""min_rvol"": 4, ""max_rsi"": 80}",False,6138,-0.011820137323610043,0.3978494623655914
kr_screener_basic,"{""min_ret"": 0.05, ""min_rvol"": 4, ""max_rsi"": 80}",True,5222,-0.014208419303750662,0.38299502106472616
kr_screener_basic,"{""min_ret"": 0.1, ""min_rvol"": 2, ""max_rsi"": 70}",False,6134,-0.011126070290669587,0.39615259210955334
kr_screener_basic,"{""min_ret"": 0.1, ""min_rvol"": 2, ""max_rsi"": 70}",True,5303,-0.012433410646873868,0.3841221949839713
kr_screener_basic,"{""min_ret"": 0.1, ""min_rvol"": 2, ""max_rsi"": 80}",False,9374,-0.010551709526842538,0.40516321740985706
kr_screener_basic,"{""min_ret"": 0.1, ""min_rvol"": 2, ""max_rsi"": 80}",True,7990,-0.012225059874538513,0.3923654568210263
kr_screener_basic,"{""min_ret"": 0.1, ""min_rvol"": 4, ""max_rsi"": 70}",False,2942,-0.014343789413374249,0.3834126444595513
kr_screener_basic,"{""min_ret"": 0.1, ""min_rvol"": 4, ""max_rsi"": 70}",True,2578,-0.01627960733395996,0.36889061287820013
kr_screener_basic,"{""min_ret"": 0.1, ""min_rvol"": 4, ""max_rsi"": 80}",False,4778,-0.011515657500021599,0.3955629970699037
kr_screener_basic,"{""min_ret"": 0.1, ""min_rvol"": 4, ""max_rsi"": 80}",True,4034,-0.014220935946090174,0.3787803668815072
pullback_ma,"{""surge_pct"": 0.1, ""ma"": ""sma5"", ""vol_frac"": 0.3}",False,4780,-0.002160665746524742,0.38242677824267785
pullback_ma,"{""surge_pct"": 0.1, ""ma"": ""sma5"", ""vol_frac"": 0.3}",True,4738,-0.0022065139843020767,0.38180666948079356
pullback_ma,"{""surge_pct"": 0.1, ""ma"": ""sma5"", ""vol_frac"": 0.5}",False,5125,-0.0016996934099160052,0.38439024390243903
pullback_ma,"{""surge_pct"": 0.1, ""ma"": ""sma5"", ""vol_frac"": 0.5}",True,5071,-0.002090799551626382,0.38335633997239205
pullback_ma,"{""surge_pct"": 0.1, ""ma"": ""sma10"", ""vol_frac"": 0.3}",False,3550,0.002317510983593656,0.40535211267605636
pullback_ma,"{""surge_pct"": 0.1, ""ma"": ""sma10"", ""vol_frac"": 0.3}",True,3508,0.002573974456535567,0.40592930444697833
pullback_ma,"{""surge_pct"": 0.1, ""ma"": ""sma10"", ""vol_frac"": 0.5}",False,3784,0.002755066554476846,0.4056553911205074
pullback_ma,"{""surge_pct"": 0.1, ""ma"": ""sma10"", ""vol_frac"": 0.5}",True,3727,0.002420724928849602,0.405688221089348
pullback_ma,"{""surge_pct"": 0.15, ""ma"": ""sma5"", ""vol_frac"": 0.3}",False,4137,-0.002746557845616598,0.3816775441140923
pullback_ma,"{""surge_pct"": 0.15, ""ma"": ""sma5"", ""vol_frac"": 0.3}",True,4103,-0.0028860991094123746,0.3806970509383378
pullback_ma,"{""surge_pct"": 0.15, ""ma"": ""sma5"", ""vol_frac"": 0.5}",False,4416,-0.0020603199474385466,0.3833786231884058
pullback_ma,"{""surge_pct"": 0.15, ""ma"": ""sma5"", ""vol_frac"": 0.5}",True,4371,-0.0025951664105577582,0.3818348204072295
pullback_ma,"{""surge_pct"": 0.15, ""ma"": ""sma10"", ""vol_frac"": 0.3}",False,3021,0.0011518112850279945,0.4048328368090036
pullback_ma,"{""surge_pct"": 0.15, ""ma"": ""sma10"", ""vol_frac"": 0.3}",True,2988,0.0013113966221546746,0.4049531459170013
pullback_ma,"{""surge_pct"": 0.15, ""ma"": ""sma10"", ""vol_frac"": 0.5}",False,3204,0.0018945805885509073,0.40480649188514356
pullback_ma,"{""surge_pct"": 0.15, ""ma"": ""sma10"", ""vol_frac"": 0.5}",True,3161,0.0013262383364315712,0.4043024359379943
pullback_ma,"{""surge_pct"": 0.3, ""ma"": ""sma5"", ""vol_frac"": 0.3}",False,2530,-0.00399459993428087,0.3743083003952569
pullback_ma,"{""surge_pct"": 0.3, ""ma"": ""sma5"", ""vol_frac"": 0.3}",True,2511,-0.004095230719610079,0.3735563520509757
pullback_ma,"{""surge_pct"": 0.3, ""ma"": ""sma5"", ""vol_frac"": 0.5}",False,2630,-0.002188185403898596,0.3745247148288973
pullback_ma,"{""surge_pct"": 0.3, ""ma"": ""sma5"", ""vol_frac"": 0.5}",True,2608,-0.002277629251433389,0.3738496932515337
pullback_ma,"{""surge_pct"": 0.3, ""ma"": ""sma10"", ""vol_frac"": 0.3}",False,1802,0.001139128906058586,0.39456159822419534
pullback_ma,"{""surge_pct"": 0.3, ""ma"": ""sma10"", ""vol_frac"": 0.3}",True,1783,0.0010935834031409032,0.3937184520471116
pullback_ma,"{""surge_pct"": 0.3, ""ma"": ""sma10"", ""vol_frac"": 0.5}",False,1870,0.0023860819191484383,0.3941176470588235
pullback_ma,"{""surge_pct"": 0.3, ""ma"": ""sma10"", ""vol_frac"": 0.5}",True,1849,0.0023974709278422796,0.39372633856138456
