stop_pct,target_pct,max_hold_days,train_n_trades,train_win_rate,train_total_return,train_max_drawdown,train_profit_factor,train_expectancy,train_sharpe,test_n_trades,test_win_rate,test_total_return,test_max_drawdown,test_profit_factor,test_expectancy,test_sharpe
0.05,,1,2043,0.2344591287322565,-0.9588033562938308,-0.9608383172763275,0.7191312318052587,-0.01618489336118819,-4.79482515393556,1276,0.22570532915360503,-0.7666553480828429,-0.7732437070011721,0.6481068683436955,-0.010406399241600986,-1.5963011305698591
0.05,,3,1877,0.17261587639850826,-0.9324752749421442,-0.9394384470735424,0.7824210373427006,-0.015070870909070578,-2.998846884973238,1139,0.16417910447761194,-0.8113022239073916,-0.814061264850002,0.6261632121040634,-0.014517269162321754,-1.2433845146998619
0.05,,5,1756,0.15261958997722094,-0.8638045072663739,-0.8991726269587337,0.8231098182468609,-0.011487495358331467,-1.7038356324922055,1023,0.1436950146627566,-0.4235864424728586,-0.5986239836178537,0.8465846051409603,-0.0031927648651536786,-0.03819496907375705
0.05,,10,1473,0.12423625254582485,-0.5989879182886548,-0.8196049756283762,0.899748776845876,-0.004255287672817079,-0.5031999058616956,857,0.10385064177362893,-0.23117316158918633,-0.476418539930468,0.9312272092956521,-0.00201519596481046,0.2764072557131631
0.05,0.2,1,2060,0.23932038834951455,-0.9699141434719944,-0.9703027714576957,0.6717660218081897,-0.01796134888572468,-6.774870367618507,1287,0.23076923076923078,-0.9117639481201546,-0.9126105137663458,0.5034985767509023,-0.01892529033635852,-7.776430660926473
0.05,0.2,3,1946,0.19835560123329907,-0.964871332534604,-0.9653251000138426,0.7081035814238787,-0.018451113837510077,-5.815853671909657,1187,0.18786857624262848,-0.9103046026762638,-0.9109936986473398,0.5306390699379453,-0.02046016842751767,-7.3894930645639825
0.05,0.2,5,1889,0.18845950238221282,-0.9606009167373744,-0.9611098464516599,0.708108358192201,-0.018362705029641314,-5.4339171033819005,1123,0.1772039180765806,-0.8969967701025745,-0.8994249522880509,0.5405226861146173,-0.020510372658799805,-6.777819255243937
0.05,0.2,10,1763,0.17640385706182643,-0.9464004386567382,-0.948589337980455,0.7336962518004334,-0.018118921982067313,-5.036263594743446,1065,0.1596244131455399,-0.8979192362095114,-0.900650093114211,0.5400072847423879,-0.021691574230737816,-6.841800397385633
0.05,0.5,1,2054,0.23466407010710807,-0.9381800465605298,-0.9442399491248674,0.7541415278870705,-0.01422590502190773,-4.18701634932908,1281,0.22482435597189696,-0.8518076481538843,-0.858868906457586,0.5862748068824986,-0.014869969552017517,-4.713886893980863
0.05,0.5,3,1896,0.17616033755274263,-0.9245040951700023,-0.933233431244382,0.79825947506535,-0.014822515610581788,-3.36662664713123,1155,0.16623376623376623,-0.8136953364203505,-0.8236030109616762,0.6489595809838634,-0.014587878121208108,-3.6081781982500094
0.05,0.5,5,1796,0.15812917594654788,-0.901375961628148,-0.9249987291488866,0.8094458434151812,-0.01445601512623179,-2.845835236337987,1063,0.1533396048918156,-0.7419671049864879,-0.7705761183007651,0.6858534467127646,-0.012917943309260533,-2.7068490593624848
0.05,0.5,10,1588,0.13287153652392947,-0.8027499591568847,-0.8588627014093015,0.8428473803856228,-0.012462982676816062,-1.944399525057616,939,0.12566560170394037,-0.7396423227678043,-0.7691468969270543,0.6676518312374664,-0.013296259805756145,-2.842159216957801
0.1,,1,2035,0.32972972972972975,-0.9053845250698855,-0.934179472306838,0.8535965687100785,-0.01069919451335933,-0.829479149712762,1269,0.3301812450748621,-0.8366264699436519,-0.8366264699436519,0.6670861290005657,-0.012284067521554058,-1.7987600684901779
0.1,,3,1679,0.29005360333531865,-0.7238533145555582,-0.8765918107206008,0.9229239507699696,-0.006312439219895215,-0.1768380294101886,972,0.28497942386831276,-0.8414168636090682,-0.8581817955411767,0.6849643303789705,-0.016579538906276815,-1.2679584293962152
0.1,,5,1409,0.2689850958126331,0.2672112477660753,-0.7197033476462769,1.0202215211332413,0.003424804165399651,0.5253869356256828,795,0.24276729559748428,-0.5798423390031113,-0.7025525668782269,0.8238392016474603,-0.010264607141909273,-0.26588078779598906
0.1,,10,1016,0.23326771653543307,0.8912881240976775,-0.650853277492335,1.0640208493704484,0.016703360003105516,0.7080960745969417,578,0.17474048442906576,-0.7993638224676886,-0.8337612897880847,0.6891363361792981,-0.023825796234285244,-0.908815766543919
0.1,0.2,1,2056,0.33852140077821014,-0.9809233198925149,-0.982141188433361,0.7375464448705735,-0.02068168260345049,-5.663273742779316,1287,0.3434343434343434,-0.9262123296510796,-0.9262123296510796,0.5906155005091545,-0.01982144421410702,-5.82889866142761
0.1,0.2,3,1796,0.32962138084632514,-0.9611555399040488,-0.9685402266041614,0.8059246990219113,-0.020034218416474375,-3.827500954771791,1057,0.32450331125827814,-0.9170012755374252,-0.9216089174966698,0.6405753459221677,-0.023374755446675697,-5.270639479714459
0.1,0.2,5,1638,0.31746031746031744,-0.9482277244386608,-0.958245229136309,0.8124403750397201,-0.02004318306994411,-3.4873256998563673,947,0.31045406546990495,-0.8749877088241755,-0.8849880342585035,0.6829457339502879,-0.02206646688751498,-4.559720470660335
0.1,0.2,10,1404,0.3176638176638177,-0.8805850944372086,-0.9130944087736559,0.8475334149812241,-0.018097554501394417,-2.599326179940057,798,0.2982456140350877,-0.8421165093966897,-0.8553565879850329,0.6919602569688253,-0.02358741409168473,-4.155862784759155
0.1,0.5,1,2046,0.32942326490713586,-0.9533236697173914,-0.9629126780511443,0.8100139980736425,-0.016302957543540424,-3.5322920704043925,1277,0.33046202036021927,-0.8776796183586519,-0.8837776684588612,0.6551256010376759,-0.0155364290795655,-3.8485582818320134
0.1,0.5,3,1721,0.2940151074956421,-0.8477123857193027,-0.9028852357300483,0.892185387144587,-0.013804106751342473,-1.693452365155425,990,0.29393939393939394,-0.7672138476041429,-0.8171227311272511,0.7741804501120639,-0.013519629560434942,-2.2665091253867615
0.1,0.5,5,1495,0.2782608695652174,-0.5936536320935718,-0.8071505040456701,0.937360750098147,-0.011124542572880631,-0.7047928398307377,839,0.2586412395709178,-0.6209421265295323,-0.734958034507886,0.8410120862974165,-0.011038622973507505,-1.4015200812541757
0.1,0.5,10,1152,0.2526041666666667,-0.3717535836479794,-0.7056681764357893,0.9559689263123252,-0.008986886370308712,-0.2669435902244069,654,0.21865443425076453,-0.7550539136772454,-0.8079209776182822,0.7265715844833548,-0.020641845306040733,-2.352733443249141
