stop_pct,target_pct,max_hold_days,train_n_trades,train_win_rate,train_total_return,train_max_drawdown,train_profit_factor,train_expectancy,train_sharpe,test_n_trades,test_win_rate,test_total_return,test_max_drawdown,test_profit_factor,test_expectancy,test_sharpe
0.05,,1,1501,0.21319120586275817,-0.811406841492296,-0.8222847279949551,0.7363357689504271,-0.010563436190772463,-2.007888836653837,1640,0.2,-0.9535787865277373,-0.9579768330697358,0.4770094907628951,-0.019229423951301804,-5.749912483122283
0.05,,3,1424,0.14676966292134833,-0.7567005804628577,-0.8430483145034502,0.7835801869983652,-0.010452327980339534,-1.0786817894573932,1421,0.13230119634060522,-0.9334906182672642,-0.935815607404848,0.5644254650105904,-0.01984667060134088,-3.7464128309847355
0.05,,5,1376,0.12427325581395349,-0.7148863154267854,-0.8213314374130624,0.8054797905635817,-0.010529007717050329,-0.8703837804017519,1276,0.11285266457680251,-0.8150349079257868,-0.8867206234507825,0.6194953980068048,-0.012172598999551185,-1.269766760554555
0.05,,10,1261,0.09199048374306107,-0.8640546672618452,-0.8929693547981292,0.712695007581959,-0.016100557542311635,-1.1706316906037855,1013,0.08094768015794669,-0.8207095027260418,-0.8763561518217806,0.5602491413041158,-0.014689113713589953,-1.239062321434632
0.05,0.2,1,1538,0.21651495448634592,-0.9202954171554124,-0.921571192122062,0.6282918458708574,-0.01900556607960506,-5.636428632101089,1669,0.20730976632714201,-0.96933961825317,-0.96933961825317,0.4949449118856757,-0.021768335681436508,-9.061398539391046
0.05,0.2,3,1507,0.1771731917717319,-0.8951807844341967,-0.8964194814580349,0.6777537169789785,-0.018322680367356205,-4.252598918703048,1538,0.16644993498049415,-0.9657694762538589,-0.9657694762538589,0.5575062648241137,-0.023443165714595034,-9.134057183955282
0.05,0.2,5,1502,0.17509986684420772,-0.883582866166647,-0.885069623096856,0.6926709256965642,-0.01762703561769073,-4.047590854465341,1474,0.1621438263229308,-0.9602857609035808,-0.9602857609035808,0.5593915958288168,-0.023206630363833688,-8.68295990917455
0.05,0.2,10,1476,0.1673441734417344,-0.8770889410634025,-0.8808465539859769,0.6996636491442437,-0.01726860497363694,-3.979570656297875,1401,0.145610278372591,-0.9644634539649076,-0.9644634539649076,0.5373417541300477,-0.025430752717882713,-8.780463460681423
0.05,0.5,1,1513,0.21282220753469927,-0.8944569682083552,-0.8959416082908321,0.659124276901502,-0.01668139117797313,-4.1800143384336135,1657,0.19975859987929995,-0.9533995650775393,-0.9562228186384693,0.5032970323590544,-0.018863862588304248,-6.441247950026366
0.05,0.5,3,1457,0.14893617021276595,-0.8649272204247733,-0.8742198768173414,0.7213637062574209,-0.01620127116059573,-3.106255033684978,1462,0.1374829001367989,-0.9276811489772299,-0.9305158859369643,0.5926374463728881,-0.01895860696422798,-5.400552457183494
0.05,0.5,5,1422,0.13431786216596342,-0.8638391973242794,-0.8718731361761285,0.7136611657028137,-0.016768844572324124,-2.885334023384399,1354,0.11964549483013294,-0.930354350271054,-0.9325054351042805,0.548375105596184,-0.020608848827272146,-5.317489231529621
0.05,0.5,10,1347,0.10838901262063845,-0.8515460788276679,-0.8636837806891059,0.7220641739947463,-0.01662419889660397,-2.7752777751468907,1200,0.0975,-0.9217879719467313,-0.930903632663078,0.5673490039551212,-0.021734559801627553,-5.161385401014167
0.1,,1,1483,0.3007417397167903,-0.8068360889501888,-0.8444757318374176,0.8164857574734379,-0.011214380682590981,-0.4598990159342193,1621,0.28809376927822333,-0.9770024437477541,-0.9801123982305614,0.5258511884493263,-0.022694046740980574,-4.597225711061277
0.1,,3,1302,0.2542242703533026,-0.630775246451624,-0.82593388475488,0.8911930239262906,-0.0071055851134019105,-0.05476916064998322,1184,0.22635135135135134,-0.908788724849368,-0.915202398380739,0.7234782639534268,-0.018338278143041085,-1.9598384121611112
0.1,,5,1196,0.22408026755852842,-0.6372460583594842,-0.8429010819694932,0.8907975625328344,-0.005273317263200231,-0.0010560015277623045,934,0.20235546038543897,-0.6799592939779813,-0.8258770009587203,0.8079960675873743,-0.011831282903723778,-0.33161416544263844
0.1,,10,974,0.1868583162217659,-0.692274308202556,-0.8671264469286117,0.8568362800983018,-0.004992265306210359,-0.03081320933393163,663,0.14177978883861236,-0.90839136989258,-0.938050007794287,0.4999266656306066,-0.03915072354596001,-1.6721090103252754
0.1,0.2,1,1531,0.3082952318745918,-0.9657996227144466,-0.9661416584484251,0.6405029004529246,-0.024571482620847813,-4.78993237470785,1663,0.30306674684305474,-0.9876943256985895,-0.9881017237167234,0.5677663100476662,-0.026833220315427977,-7.8140033506975755
0.1,0.2,3,1433,0.2958827634333566,-0.9248025087585289,-0.9305835632199324,0.7192055629309471,-0.021928042803858922,-3.0871055507245795,1351,0.2849740932642487,-0.9771885106413473,-0.9782810917426327,0.6532206306010009,-0.029164756073711738,-6.416539309503002
0.1,0.2,5,1389,0.29517638588912887,-0.8986045638817114,-0.9086225859350112,0.7396517465089294,-0.02036075597361749,-2.489641446441195,1208,0.2764900662251656,-0.9667613681529771,-0.9683533685882695,0.6464961827636226,-0.0294588577299702,-5.814442481885247
0.1,0.2,10,1294,0.28593508500772796,-0.8894058137103672,-0.9007337394823638,0.7472691761362624,-0.020818843691707646,-2.4651603151112513,1034,0.26305609284332687,-0.9560352731369961,-0.9581410115628598,0.6430510695611106,-0.03197559063847959,-5.750441371585352
0.1,0.5,1,1501,0.29913391072618256,-0.9551942934595034,-0.9558274155734143,0.6462348704606561,-0.023153315126231495,-3.925393368745025,1647,0.29022465088038857,-0.9756217189937838,-0.9791191077807518,0.6006725781230356,-0.022264028816454524,-5.534271547021739
0.1,0.5,3,1350,0.2548148148148148,-0.8563798241855971,-0.8693306569059029,0.7998545945556179,-0.018704328723602788,-1.9620487719043858,1242,0.23510466988727857,-0.9158004847980641,-0.933513021241099,0.7504391012382062,-0.02029306400146507,-2.757811961802072
0.1,0.5,5,1264,0.23655063291139242,-0.8249609893109018,-0.8400689146428444,0.8039237625501264,-0.018351826736205685,-1.5164168564442237,1034,0.21566731141199227,-0.851219354928824,-0.875691325419613,0.7744981604591137,-0.016636244151692438,-2.1979546300093644
0.1,0.5,10,1094,0.20749542961608775,-0.8325911680977824,-0.8483370143802414,0.7834822770107747,-0.019066966235337993,-1.6592809884688353,809,0.17676143386897405,-0.9124371690755385,-0.9315440961959487,0.6858288790849916,-0.031652716775692376,-3.629867241736603
0.2,,1,1458,0.34636488340192045,-0.8072289779519837,-0.8404928894142574,0.8319233874177082,-0.010773846595722914,-0.4036540944499447,1601,0.3504059962523423,-0.9545173470042843,-0.9707855529176449,0.5980576027924763,-0.017421634989573977,-2.7251154365571626
0.2,,3,1168,0.3227739726027397,-0.7474949808972752,-0.8897197835758279,0.8978818648810625,-0.008978250488025048,-0.16553895232688529,921,0.31921824104234525,-0.8581679271312437,-0.8671311501612394,0.7705874631687378,-0.015569736469209143,-1.1742267238376773
0.2,,5,960,0.309375,-0.5391030336279296,-0.8061899539819143,0.9231608751678853,0.0009006489550102637,0.14065711318171903,649,0.275808936825886,-0.7963866088692593,-0.8419394204929469,0.7841476011967112,-0.016151065963815023,-0.7027996924271214
0.2,,10,653,0.28177641653905056,-0.4735082363617614,-0.8307929414324398,0.9274684820867033,0.002912195112914052,0.17834514659220835,395,0.20253164556962025,-0.9628241533250995,-0.9651735190104223,0.41417419544578876,-0.07081686277302118,-3.4323822122650434
0.2,0.2,1,1516,0.3687335092348285,-0.9340198668116488,-0.9407500782987246,0.7527653354458091,-0.021158789895626706,-3.1568367044103054,1652,0.3795399515738499,-0.9653029417753073,-0.9719981062792613,0.6372399544602321,-0.019968959050279893,-4.613265541042891
0.2,0.2,3,1309,0.40106951871657753,-0.8675037226343403,-0.8840850569911176,0.8243742193680647,-0.020462373655233228,-2.0874203972926173,1084,0.4123616236162362,-0.8824441281540027,-0.8870224206590094,0.7544274066161407,-0.019935621489492898,-2.672439084050349
0.2,0.2,5,1170,0.4076923076923077,-0.8951489751329311,-0.9127212080249594,0.7973015303333848,-0.023504456647519482,-2.309664953805984,847,0.41912632821723733,-0.8177447749414171,-0.8248428272784124,0.7803806447941534,-0.021147185390244388,-2.0995620231896956
0.2,0.2,10,965,0.42797927461139895,-0.8599436634457622,-0.8825259850091486,0.8073122198124159,-0.023519964004512263,-2.1590463279881975,633,0.41390205371248023,-0.7782900980024334,-0.7869247392726796,0.7723680601954117,-0.025800523764512136,-2.1161044821979904
0.2,0.5,1,1478,0.34776725304465494,-0.9354804935997793,-0.9359033138083762,0.7146185703307708,-0.021314245345780688,-2.709060766254853,1630,0.3588957055214724,-0.9332976029501449,-0.9600984245728005,0.6840502320679928,-0.015231958421037398,-3.0494380151381857
0.2,0.5,3,1214,0.33031301482701814,-0.9003048245020518,-0.9087763291489169,0.8161817336617173,-0.022794117163720554,-1.9359864452656388,982,0.3380855397148676,-0.7216644122436799,-0.7810036409452457,0.8507340823551323,-0.008618566158978144,-1.0256657475385915
0.2,0.5,5,1038,0.3236994219653179,-0.8517716095687954,-0.8696395515570173,0.8070106477801507,-0.020954348069930087,-1.3935206960223807,736,0.32472826086956524,-0.7363827785479669,-0.7730054248920086,0.8179704835395217,-0.014642158954896022,-1.2916951771671104
0.2,0.5,10,756,0.30158730158730157,-0.8742155948465746,-0.9200053144741716,0.7424907261664314,-0.026671726582112434,-1.6586844312509086,496,0.2842741935483871,-0.8042521917191202,-0.8305363094131981,0.7300303686284477,-0.02847606123331867,-1.8241332326492425
