stop_pct,target_pct,max_hold_days,train_n_trades,train_win_rate,train_total_return,train_max_drawdown,train_profit_factor,train_expectancy,train_sharpe,test_n_trades,test_win_rate,test_total_return,test_max_drawdown,test_profit_factor,test_expectancy,test_sharpe
0.1,,10,797,0.2823086574654956,-0.5829646802010866,-0.6625062374392875,0.8493693574812714,-0.009447004168495431,-0.7067031194288853,429,0.2773892773892774,-0.40861489400693196,-0.6423124609981776,0.8382288011041064,-0.013323708054350687,-0.7386833553841862
0.1,0.2,1,2391,0.36260978670012545,-0.8864633340103266,-0.8880791567750672,0.7830534634573967,-0.008048062483997254,-1.508675213791983,1856,0.3566810344827586,-0.911123277818908,-0.9123844491649654,0.6808907199184114,-0.012539592071541147,-5.559632260799266
0.1,0.2,3,1664,0.359375,-0.6728465213516346,-0.7416085842294675,0.8832985952460188,-0.005715845076190315,-0.6228353574373988,1061,0.36192271442035817,-0.6754705948335904,-0.698540371556731,0.8143842554094669,-0.00968872199549199,-2.5224862792232376
0.1,0.2,5,1349,0.33876945885841364,-0.8369709735951013,-0.8507336456876957,0.7955711159782995,-0.01454991774001046,-2.2194492200137206,802,0.34413965087281795,-0.6927737276300197,-0.7273422217317078,0.7604121686838412,-0.013671090978929818,-2.76471872413366
0.1,0.2,10,1005,0.3283582089552239,-0.745765079029657,-0.798922658058776,0.8217806133604733,-0.013886786015376682,-1.7321239689142327,575,0.3269565217391304,-0.6182560706445809,-0.6334855734417917,0.7659689359921608,-0.016894862140713018,-2.3815596438370985
0.1,0.5,1,2386,0.3583403185247276,-0.7906921767142813,-0.7968180776121795,0.8565832850306893,-0.005271404019277717,-0.9273220267852337,1846,0.3515709642470206,-0.8978616455309991,-0.8987227377981274,0.7048746548818305,-0.011914283380612019,-4.593671557688575
0.1,0.5,3,1597,0.33876017532874136,-0.636097395739831,-0.7846473129276422,0.8916005248997899,-0.006586467083440904,-0.943235071335199,1002,0.3333333333333333,-0.5877636319644657,-0.6462935000670725,0.856742548045595,-0.008723395362835024,-1.6018722506512308
0.1,0.5,5,1244,0.3086816720257235,-0.3961505890918803,-0.709071441399116,0.9367775818523876,-0.002043936954569081,-0.3536952422817478,723,0.2946058091286307,-0.7118588435218084,-0.737850365832375,0.7457512242988681,-0.01659269088952179,-2.4738539414896223
0.1,0.5,10,849,0.29799764428739695,-0.3123527376318975,-0.5795408480402471,0.9369929526798109,-0.002655834999360138,-0.2966857930604821,470,0.2851063829787234,-0.33819141024909793,-0.46893237055249204,0.8809699846684826,-0.010233769314555951,-0.8116104988444253
0.2,,1,2334,0.3748928877463582,-0.8301988436413753,-0.8382521242145555,0.8373015547307581,-0.0058149597397102026,-1.5121485388117433,1815,0.3652892561983471,-0.8912361021341407,-0.8921627895594118,0.7180647706419742,-0.011505061696461824,-3.8483583800870895
0.2,,3,1396,0.3853868194842407,-0.6998961679342646,-0.7599503648869665,0.8587995000704163,-0.007465520549845051,-0.8694741298123135,853,0.3634232121922626,-0.7222772899340388,-0.76469982793525,0.7587116303681765,-0.01313847666669949,-1.5379217531384481
0.2,,5,981,0.36799184505606525,-0.6807933200288152,-0.7227665883324004,0.8593138572855953,-0.007759864548373459,-0.8326165037858002,547,0.3510054844606947,-0.43807644884788455,-0.5843766058969291,0.8486060307178542,-0.008047300858695757,-0.5191544070187987
0.2,,10,564,0.38475177304964536,-0.08537789710283827,-0.5840526296192157,0.9807796379078013,0.0018969300612547955,0.15516342256205748,310,0.34516129032258064,-0.41247154323377344,-0.6258859413102109,0.8196747174212804,-0.01969393043711517,-0.6797849765262073
0.2,0.2,1,2339,0.3834972210346302,-0.8866816130940268,-0.8883663198864598,0.7832345672297162,-0.008475939505446325,-2.4525922087638525,1829,0.3723346090759978,-0.880243830452678,-0.8819568003774004,0.7136473062102169,-0.010850280009003493,-4.122188030809015
0.2,0.2,3,1471,0.42420122365737595,-0.4036572070705804,-0.561039465640597,0.934807233564798,-0.0014929263286119702,-0.11767444577804272,912,0.4067982456140351,-0.5813400399536592,-0.6213551510699317,0.8346942644483236,-0.00818403332723401,-1.686883327513382
0.2,0.2,5,1098,0.4307832422586521,-0.5923586173984723,-0.7141943284541041,0.8958908832116526,-0.007989515140158008,-0.8787755524115393,630,0.4111111111111111,-0.5857007334938864,-0.6219398482824019,0.7914158978263938,-0.013541517798668492,-1.770420464408224
0.2,0.2,10,719,0.44367176634214184,-0.3370069232303008,-0.6224279794155887,0.930557376879006,-0.0050931639023887405,-0.34368300373466343,388,0.4252577319587629,-0.45201273107885054,-0.4929278261357445,0.8025737633191697,-0.016750737599169386,-1.3790679917251591
0.2,0.5,1,2335,0.3747323340471092,-0.8351792011907857,-0.8400707569358932,0.8258769906521977,-0.006342623957186668,-1.7984276901622924,1817,0.36543753439735827,-0.8693961161373487,-0.8705078478575895,0.7233497008870666,-0.010501159692071866,-3.5947233074391978
0.2,0.5,3,1416,0.3926553672316384,-0.44977751550746414,-0.6842089453018965,0.9295368951365287,-0.003464186300215868,-0.3686858400023117,865,0.37572254335260113,-0.5367430830168398,-0.6179543767292395,0.8678905468180984,-0.007366261497420528,-1.2003664265460652
0.2,0.5,5,1011,0.3867457962413452,0.26262578614979826,-0.5762220959359334,1.0320103122772142,0.006343231101540692,0.4958531159856557,567,0.38271604938271603,0.06524566962462464,-0.4315816600317538,1.0153095315222989,0.004422458929606433,0.3776897505328444
0.2,0.5,10,614,0.4022801302931596,-0.02462677319612494,-0.5518416728838189,0.9956038215252034,0.0024572630787975135,0.1885265113669997,338,0.35502958579881655,-0.2734727705886605,-0.4610717083011697,0.9007187637116307,-0.009953418749838697,-0.5480625363149544
