stop_pct,target_pct,max_hold_days,train_n_trades,train_win_rate,train_total_return,train_max_drawdown,train_profit_factor,train_expectancy,train_sharpe,test_n_trades,test_win_rate,test_total_return,test_max_drawdown,test_profit_factor,test_expectancy,test_sharpe
0.1,,5,1145,0.35458515283842795,-0.718138514909756,-0.759623500916104,0.8068135502717231,-0.01121728302073751,-1.270466456000644,623,0.35313001605136435,-0.7171261636622587,-0.7434992690061769,0.538138428015257,-0.020680824280587286,-2.386428101007516
0.1,,10,709,0.32581100141043723,-0.5942448708426666,-0.6765331882590401,0.7863862307808028,-0.010197874340049005,-0.9569514944904757,368,0.33152173913043476,-0.26678165952501,-0.4627317959046252,0.8169231739177266,-0.009333918513202411,-0.5319699071935556
0.1,0.1,2,2328,0.39862542955326463,-0.9645253166509209,-0.9655247155053996,0.6618201534962442,-0.014483544782435595,-5.491366791474236,1360,0.40808823529411764,-0.8725890261052964,-0.873633879376228,0.5771188972629813,-0.014991440633218337,-6.414791062734742
0.1,0.1,5,1467,0.42535787321063395,-0.899293022364729,-0.9018671276242717,0.6861197007217332,-0.016030638941122423,-4.039715618877566,784,0.4221938775510204,-0.6987978718804055,-0.6987978718804055,0.6345064707748539,-0.015472075320452494,-3.999644679162005
0.1,0.1,10,1050,0.4266666666666667,-0.8418696405560889,-0.8519112387040468,0.6751945020824314,-0.01876636768638822,-3.6575160484244735,568,0.47007042253521125,-0.3752336264568872,-0.4550571676055841,0.7999302899479004,-0.010237887703101018,-1.7206467450371719
0.1,0.3,2,2156,0.37012987012987014,-0.9000749973863941,-0.9009162201408877,0.7736719933630284,-0.01097910591868653,-3.234378657606182,1262,0.38193343898573695,-0.8321281197757644,-0.8383271402252873,0.6146953293491493,-0.014014495465409936,-4.857382009748112
0.1,0.3,5,1211,0.36085879438480595,-0.7308580078722939,-0.7469477124285138,0.8116610713048918,-0.011087824231059144,-1.7822518429787024,650,0.3630769230769231,-0.6100389678387239,-0.6437551934264634,0.6794949115969173,-0.01553228857139112,-2.6773083475189403
0.1,0.3,10,779,0.3324775353016688,-0.5845512518875893,-0.6657943753456803,0.8214537217504407,-0.011657110298954162,-1.362329920244177,391,0.35294117647058826,-0.21213907417974198,-0.3596958243997217,0.8682561284349051,-0.00820466497067309,-0.6722028738639094
0.2,,2,1994,0.39518555667001004,-0.7199595711529253,-0.7279325004596725,0.8445079918552132,-0.006661414905293574,-1.1872818716831666,1173,0.40494458653026427,-0.7360693814422614,-0.7541328969786387,0.6836239152782551,-0.011034094754513106,-2.891798551298111
0.2,,5,977,0.40429887410440124,-0.4941374617816675,-0.7212216959860803,0.8880119068290703,-0.008602584327960574,-0.5821686621038735,536,0.3917910447761194,-0.7251767221050506,-0.7353277689158652,0.5302226255606355,-0.023695422806735394,-3.186394971735345
0.2,,10,532,0.3890977443609023,-0.6095721853284879,-0.6967730448386654,0.7524192360349291,-0.01780460280652856,-0.9814842153032018,282,0.3900709219858156,-0.40730403413393546,-0.5485817022849706,0.6945287413940221,-0.022861114155015287,-0.9462754956437935
0.2,0.1,2,2179,0.4341441027994493,-0.9009729319147799,-0.9036725771198106,0.7375471224618259,-0.010883647677809048,-3.427142838892619,1269,0.4405043341213554,-0.7813756568550415,-0.7817311132813567,0.6446591080138028,-0.011682350648870158,-4.139299874394953
0.2,0.1,5,1215,0.508641975308642,-0.7328751009310497,-0.7577987729027131,0.8011215471013514,-0.011216320363579202,-2.0661681489821455,647,0.4760432766615147,-0.5918716490969935,-0.6090892736295772,0.6845643855030391,-0.013877666765337854,-2.6179251960574605
0.2,0.1,10,761,0.5584756898817346,-0.37143145322841375,-0.4826500963302136,0.8695229697536687,-0.009189463182166681,-0.8029264577782329,417,0.5419664268585132,-0.3090947024413794,-0.40156575226740376,0.8095840263284577,-0.010606562799689606,-1.201499082447969
