stop_pct,target_pct,max_hold_days,train_n_trades,train_win_rate,train_total_return,train_max_drawdown,train_profit_factor,train_expectancy,train_sharpe,test_n_trades,test_win_rate,test_total_return,test_max_drawdown,test_profit_factor,test_expectancy,test_sharpe
0.05,,1,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,,3,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,,5,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,,10,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,0.2,1,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,0.2,3,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,0.2,5,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,0.2,10,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,0.5,1,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,0.5,3,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,0.5,5,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.05,0.5,10,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.1,,1,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
0.1,,3,472,0.3347457627118644,0.10888853032006285,-0.26480256055244566,1.0456915529390873,0.008171814880341015,0.32885308843020056,426,0.3051643192488263,-0.5922832797429953,-0.6547487801146339,0.6809658625468856,-0.0216352907518208,-1.8169288144713667
