rsi_max,max_hold_days,2024_n_trades,2024_win_rate,2024_total_return,2024_max_drawdown,2024_profit_factor,2024_expectancy,2024_sharpe,2025_n_trades,2025_win_rate,2025_total_return,2025_max_drawdown,2025_profit_factor,2025_expectancy,2025_sharpe,2026_n_trades,2026_win_rate,2026_total_return,2026_max_drawdown,2026_profit_factor,2026_expectancy,2026_sharpe,full_n_trades,full_win_rate,full_total_return,full_max_drawdown,full_profit_factor,full_expectancy,full_sharpe
30.0,10,248,0.5120967741935484,-0.08972513055285436,-0.14142818424696058,0.8800966640053394,-0.003192924295454118,-0.38115816136147274,247,0.4817813765182186,-0.22334962798717228,-0.32063296144262876,0.7085154943132687,-0.00936655342873943,-0.9256172679564337,184,0.5054347826086957,-0.028547802631250563,-0.1459429950681178,0.9446012972167532,-0.0005124051887811063,-0.06688605235984683,680,0.49558823529411766,-0.3278366242539106,-0.4318249723517186,0.8221991495291026,-0.00514773441031748,-0.5347302605103361
30.0,20,157,0.554140127388535,-0.02205448094996698,-0.16561019819172174,0.9639767063865271,-0.0007059461718839526,-0.01167279759518195,151,0.5231788079470199,-0.14598078425706396,-0.23167246623442017,0.751706681195644,-0.009124105920711688,-0.5261200924783709,122,0.5983606557377049,0.22208161883194166,-0.09352547346029338,1.552664488599435,0.018321100596612513,1.3456592137832706,422,0.5521327014218009,-0.10485055223801842,-0.38116374468701564,0.931750441699762,-0.0014811553593714407,-0.0712996647386475
40.0,10,266,0.5300751879699248,0.024206001251214193,-0.12239771605366778,1.0337762178248802,0.0015594333376673685,0.21928005141018,263,0.4790874524714829,-0.17645385568867233,-0.27870755697931304,0.7811538688443012,-0.006155588006057565,-0.6239988121867478,189,0.48148148148148145,-0.04822466471522635,-0.14266524521551516,0.9073672398134455,-0.0019897365114214995,-0.18662652527707999,709,0.4978843441466855,-0.24772961358396406,-0.34519580990728227,0.877786351588554,-0.0032045632119700232,-0.3382865930582451
40.0,20,162,0.5185185185185185,-0.026967449351594897,-0.11956765021970772,0.9526095253134969,-0.001020104335388448,-0.033745758083040325,164,0.5060975609756098,-0.07816167205522362,-0.19020509623311632,0.8645752668812361,-0.004503498757497975,-0.20331358622369516,121,0.6033057851239669,0.1223888229676604,-0.11176665400997554,1.3072600571225117,0.010919957534021064,0.860570875885775,444,0.5518018018018018,0.08640236372633736,-0.31568506799961626,1.0571037690647969,0.003038139898292329,0.2476425710025042
