fast,slow,2024_n_trades,2024_win_rate,2024_total_return,2024_max_drawdown,2024_profit_factor,2024_expectancy,2024_sharpe,2025_n_trades,2025_win_rate,2025_total_return,2025_max_drawdown,2025_profit_factor,2025_expectancy,2025_sharpe,2026_n_trades,2026_win_rate,2026_total_return,2026_max_drawdown,2026_profit_factor,2026_expectancy,2026_sharpe,full_n_trades,full_win_rate,full_total_return,full_max_drawdown,full_profit_factor,full_expectancy,full_sharpe
20,60,53,0.24528301886792453,-0.16915245774741405,-0.34506447604147106,0.636767982624946,-0.03847954613407932,-0.3013361316111183,55,0.4727272727272727,0.1005568850424754,-0.37358924273435856,1.2906556943821919,0.03423767225064638,0.44301364053061704,36,0.4722222222222222,0.4462346168199718,-0.44271597004108765,2.2091616527879534,0.13273652066344754,1.1096353484355825,123,0.35772357723577236,0.531192989626835,-0.45076977322052225,1.484750228674215,0.08802840899254373,0.5738246565004329
20,200,15,0.6,0.5813425174821578,-0.26467350590505456,4.578386558898971,0.3787087525556093,1.3699642443452087,19,0.5263157894736842,0.46929981945594834,-0.3537338335555833,3.3042480466108346,0.27088543828849265,1.072391050292857,13,0.6923076923076923,0.9002907217526142,-0.390522505586792,13.704692029242578,0.7026360491652237,1.6990940922293782,39,0.5128205128205128,1.1063086433451552,-0.46079055999369034,3.4622437864243505,0.2953010460517538,0.791279267694141
50,60,42,0.4523809523809524,0.35002942872300014,-0.20761213436366865,1.9863042151323385,0.07948526662972753,0.9256424644051249,46,0.43478260869565216,0.023335429008429998,-0.42246651587431217,1.0595041594176884,0.020984171144022002,0.2721462999168044,31,0.4838709677419355,0.507907538027224,-0.4650766206259612,2.4015688545815586,0.17505035664129048,1.1827941154005917,105,0.4380952380952381,2.2912652337868216,-0.48849977837134895,2.924930337027347,0.18667164061928945,1.0867290916875283
50,200,14,0.6428571428571429,0.6127213153906605,-0.26967091992077774,4.869686011593802,0.4662125407449171,1.4337712122595991,16,0.5,0.6108892583705403,-0.3537338335555833,7.608792315240013,0.37196369230747933,1.2589221317179935,12,0.5833333333333334,0.8715386799784279,-0.38265628657969986,10.39113093048345,0.7269926310024974,1.6883138593517628,32,0.5625,2.380937622945621,-0.44168353073786326,5.9052963301146955,0.5456369741342242,1.121668456760669
