fast,slow,2024_n_trades,2024_win_rate,2024_total_return,2024_max_drawdown,2024_profit_factor,2024_expectancy,2024_sharpe,2025_n_trades,2025_win_rate,2025_total_return,2025_max_drawdown,2025_profit_factor,2025_expectancy,2025_sharpe,2026_n_trades,2026_win_rate,2026_total_return,2026_max_drawdown,2026_profit_factor,2026_expectancy,2026_sharpe,full_n_trades,full_win_rate,full_total_return,full_max_drawdown,full_profit_factor,full_expectancy,full_sharpe
9,21,112,0.3482142857142857,-0.28417588321360365,-0.39741501402301094,0.5487794292289525,-0.025851664049192712,-0.8785487929710847,107,0.3364485981308411,-0.09217270297363767,-0.39516347998828294,0.8384838647733973,-0.004565920916204228,-0.10397679748801747,77,0.37662337662337664,0.38081885175509256,-0.29411073844989033,1.7281872598822718,0.05517037328406799,1.0863512226815886,274,0.33211678832116787,-0.05614611672438452,-0.5402824318254857,0.9582833236920382,0.006602538253404119,0.15178722107185733
9,50,62,0.3387096774193548,-0.11842023170204596,-0.3441655795144356,0.7487907992006451,-0.01014926991319574,-0.16462446285930077,57,0.38596491228070173,0.07527552281577332,-0.3587529342469924,1.2081107747494737,0.026041863533071613,0.3870110588098208,45,0.37777777777777777,0.39654741968647467,-0.38225897160295086,1.8458108197075833,0.08138704643433627,1.068967066003127,141,0.3546099290780142,0.6635236012352572,-0.39052471576928927,1.5574238519956527,0.07566871980146629,0.64866411718754
