symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
MDLZ,2024-10-04,2024-10-11,67.15355039742667,67.45389364750395,145,-5.245427205082326,-0.0005386961645506202,5,signal,-0.5545014895952391
UFPT,2024-10-07,2024-10-11,288.7584712219238,303.10659365844725,34,437.5276323269659,0.04456478703418726,4,signal,-0.4643538149180415
SUI,2024-10-07,2024-10-11,118.15763712840295,118.37783600802197,83,-30.804603667429575,-0.0031410564077099996,4,signal,-0.6924871187833048
PECO,2024-09-30,2024-10-14,34.81036318086858,33.640598060588886,286,-383.49526168763396,-0.038519923403737326,10,signal,-1.5723177548263294
UHS,2024-10-01,2024-10-14,226.8509723805374,211.977384314862,43,-686.7383351687972,-0.07040154507525526,9,signal,-2.80615506337881
HR,2024-10-09,2024-10-14,15.116651979283066,15.263415597688372,644,45.603861454092794,0.004684466478418951,3,signal,-0.3021538038487108
LXP,2024-10-10,2024-10-14,42.70332623997544,43.02260104313426,229,24.035836553789366,0.002457887808579888,2,signal,-0.1702178323772472
STAG,2024-10-10,2024-10-14,34.39340774606489,34.61273749122737,284,13.295284507667652,0.0013611440429193455,2,signal,-0.20624612406069787
EGP,2024-10-11,2024-10-14,166.9748355141909,168.0540787828355,58,14.016917008318181,0.0014473497288248472,1,signal,-0.1444686738816756
IRT,2024-10-11,2024-10-14,17.67318977527307,17.871312337186165,553,60.4215025674668,0.006182319548495824,1,signal,-0.17274993060199506
BXMT,2024-10-08,2024-10-15,14.876719776362634,15.12333535872862,655,112.40811616600824,0.011535839022855947,5,signal,-0.33799645655400923
KVUE,2024-10-10,2024-10-15,19.828266414064558,19.834582145773393,493,-45.77080511754476,-0.004682274675556409,3,signal,-0.17090216012624637
FMC,2024-10-11,2024-10-15,56.41267980274111,57.71882476057945,173,176.601201982397,0.018095509732910055,2,signal,-0.24342921573037302
LEN,2024-10-14,2024-10-15,167.16805521509963,171.09313772622082,58,178.60691266853755,0.018421160219908667,1,signal,-0.5963728496229805
ASTH,2024-10-14,2024-10-15,56.90684847259521,59.460480457305906,172,389.1867499303826,0.03976171099117546,1,signal,-2.436760227500372
GIS,2024-10-14,2024-10-16,64.65615319353785,64.59069928634834,152,-59.06279783516186,-0.006009807561951568,2,signal,-2.6410092358155453
DOCS,2024-10-15,2024-10-16,43.48343862533569,43.71623832321167,228,3.3745152550520707,0.0003403710923632155,1,signal,-4.7403173561457805
BJ,2024-10-15,2024-10-16,85.43534847259521,86.71320304870605,116,98.30805088768014,0.009919584954691578,1,signal,-6.883174521858976
CUBE,2024-10-14,2024-10-17,45.265938623611184,45.78573161251366,217,63.39954748873903,0.006454385398732586,3,signal,-0.2782521405659679
AESI,2024-10-14,2024-10-17,18.96119171162536,19.01712645897961,518,-20.207722901431836,-0.002057415412784632,3,signal,-1.839382187071962
TLN,2024-10-14,2024-10-17,159.90974999999997,181.8080154876709,61,1283.6822355110567,0.13159904930094476,3,signal,-2.7583083097587746
NHI,2024-10-15,2024-10-17,69.9473967291788,71.45028074453239,142,163.21335467704185,0.016432202989905366,2,signal,-2.8084991172989646
SW,2024-10-16,2024-10-17,41.333123944833744,41.05343122962901,239,-116.07252565067238,-0.011749876534594512,1,signal,-4.412030180292604
MAT,2024-10-15,2024-10-21,18.87886061096191,18.971009771347045,527,-1.3045967057266203,-0.00013112632280368408,4,signal,-6.170561748922722
FFIV,2024-10-17,2024-10-21,216.60638938903807,217.45232817077635,45,-10.764360547256373,-0.0011043442108793053,2,signal,-5.560075676160395
LRN,2024-10-14,2024-10-24,71.98191366577147,89.93996878051757,136,2387.2420555737317,0.24385640106949844,8,signal,-0.127352522715384
BKR,2024-10-16,2024-10-24,35.04742564884047,35.69908352918141,282,133.8912332856381,0.01354711790112858,6,signal,-2.8254321059135776
ADMA,2024-10-15,2024-10-25,16.356340152740476,16.093890609741212,608,-208.89367290252437,-0.021005623305523045,8,signal,-6.415740457334607
TMDX,2024-10-16,2024-10-28,131.53139389038085,129.08079670715333,75,-232.65957447910233,-0.023584693873971246,8,signal,-3.6735541574335286
BMI,2024-10-17,2024-10-28,198.31229514907923,200.21151523080988,49,44.24261723326528,0.004552973153289211,7,signal,-3.5818572774779796
CVLT,2024-10-21,2024-10-29,140.70055755615232,149.85,69,581.1915574470534,0.059865193118340876,6,signal,-2.9577765930358595
MMM,2024-10-24,2024-10-29,123.38757451192544,124.0739229979867,80,5.415579382918608,0.000548635002789036,3,signal,-0.5841667233194983
PRG,2024-10-24,2024-10-30,42.473084704844325,41.769413270935715,233,-213.02669917159807,-0.021526048442245146,4,signal,-0.7583988099972316
CF,2024-10-17,2024-10-31,81.07061752584518,79.7425402989152,122,-211.07343482200918,-0.02134077887022783,10,time,-4.297987286030434
ERIE,2024-10-17,2024-10-31,500.8275944691035,434.959479513087,19,-1295.9440701784672,-0.13618974552165924,10,time,-4.944805028463648
MTD,2024-10-17,2024-10-31,1423.7923651123044,1287.711,6,-857.160741150511,-0.10033775080246114,10,signal,-4.956120624137128
MWA,2024-10-28,2024-10-31,21.462665002041785,21.5371518575437,437,-14.42654406475955,-0.001538144803728077,3,signal,-0.3546216030339906
FA,2024-10-29,2024-10-31,17.527510229110717,18.431550762176514,543,442.0795841590549,0.04644943120531756,2,signal,-0.36548430320056013
CPRI,2024-10-21,2024-11-04,41.961918167114256,20.24973045730591,233,-5095.17802170907,-0.5211324407116171,10,time,-1.2911282602911598
CAH,2024-10-31,2024-11-04,105.49018974945452,114.48135388138407,90,759.711174556721,0.08001914958064718,2,signal,-0.6332546870526414
EXPO,2024-10-28,2024-11-05,95.04363575276402,93.55780284993617,98,-191.818976934791,-0.020594082747699177,6,signal,-0.11003511319533743
CARR,2024-10-25,2024-11-06,70.88188211419786,72.34820941251083,139,154.04703765997039,0.01563519529166401,8,signal,-0.34929737051787413
PEP,2024-10-29,2024-11-06,156.7154790353727,154.71078129156228,60,-166.99580367766575,-0.017759977583321835,6,signal,-0.40088442532476165
KO,2024-10-30,2024-11-06,62.012287217673034,60.858632702027236,154,-224.96809957853745,-0.02355713490001256,5,signal,-0.33622362408227957
IBM,2024-10-31,2024-11-06,193.68452659319613,202.1513741833923,49,366.3856340744808,0.038605344318286786,4,signal,-0.28899919344465275
VLTO,2024-10-31,2024-11-06,102.21701877903112,104.68690802096485,93,181.59453651883769,0.019102781985403612,4,signal,-0.3114872868066101
LMT,2024-10-31,2024-11-06,519.189682144374,531.7541068420045,18,178.86717405296093,0.019139566071733373,4,signal,-0.4879303621656277
ALLE,2024-10-31,2024-11-06,135.74111956787638,138.7413928214147,70,161.98468807955675,0.017047649083282858,4,signal,-0.6019107450158714
MTCH,2024-11-04,2024-11-06,34.416931031926964,36.13222549296908,278,427.8201963849047,0.04471408471319793,2,signal,-0.07746340080427672
HIW,2024-11-04,2024-11-07,28.319390920749758,28.982390751536006,338,175.67393729267033,0.018352985700151956,3,signal,-0.1542404326021085
CRBG,2024-11-06,2024-11-07,30.050031797680425,30.617905616648343,322,134.01768008913493,0.0138503672220481,1,signal,-0.8744958378330807
VOYA,2024-11-06,2024-11-07,75.1134717664907,78.69444645584576,129,412.3426813000992,0.04255501468147033,1,signal,-0.9681700016981409
GKOS,2024-11-06,2024-11-07,133.8737454986572,140.97887512207032,72,462.0958611740137,0.04794067759854882,1,signal,-4.750213916520636
FN,2024-11-06,2024-11-07,246.35611061096188,246.82293731689452,39,-29.878715641592777,-0.003109810883062809,1,signal,-4.788309441605591
EQH,2024-11-06,2024-11-07,45.38638348261111,47.66061331301583,213,434.86342808253426,0.044982926194105266,1,signal,-5.0084668324861354
LVS,2024-11-06,2024-11-08,49.01242423195964,48.587696923886675,197,-131.73933935962881,-0.013644042738994413,2,signal,-1.7843821313424684
NNN,2024-11-05,2024-11-11,39.00184435383927,38.715868088146195,246,-118.14655451231694,-0.01231404705995037,4,signal,-0.17830372828672125
CTRE,2024-11-07,2024-11-11,27.45541419484048,28.617327315000576,359,366.80152463239256,0.03721419968879952,2,signal,-2.181627461438083
ENSG,2024-11-07,2024-11-12,143.225389299088,150.69929186829756,68,458.25817890779524,0.04705234804576662,3,signal,-0.8813551515108458
STWD,2024-11-07,2024-11-12,16.23109322746697,16.26535814177726,607,-28.51456196648317,-0.0028942113420510176,3,signal,-2.470362450178584
O,2024-11-07,2024-11-12,51.85194340479094,51.86582517055146,190,-46.62840457878826,-0.004732950002702458,3,signal,-4.617865743081765
VZ,2024-11-12,2024-11-14,36.1141912600851,36.6115839346612,271,85.52170211568185,0.008738344279026457,2,signal,-6.802226129965632
ES,2024-11-06,2024-11-15,56.995692212487135,56.375345949201936,170,-153.64155597720176,-0.0158568801185893,7,signal,-5.284855352591848
HL,2024-11-07,2024-11-15,6.072840261386027,5.643412068248591,1624,-744.9593701135118,-0.07553612547299687,6,signal,-2.308678088187733
SBAC,2024-11-07,2024-11-18,210.60997559681812,209.37026027445035,46,-105.32463195411339,-0.010871592884228677,7,signal,-7.0600948247962805
JNJ,2024-11-08,2024-11-18,148.88071946166417,144.4096579963939,66,-343.4829689884182,-0.03495608717994876,6,signal,-3.2947977276898683
HAYW,2024-11-14,2024-11-18,15.79577973270416,16.04393946647644,606,102.14762407924391,0.010671232356154994,2,signal,-2.1687949550673835
MKTX,2024-11-06,2024-11-19,275.19347089214244,257.05752876118873,35,-681.3299370530463,-0.0707377597549058,9,signal,-3.4135141884224254
FMC,2024-11-11,2024-11-20,55.44628894329231,51.57043120456261,177,-733.3817184205826,-0.07472816698944447,7,signal,-4.456707876851397
BCO,2024-11-11,2024-11-21,98.53523489379882,91.27771883953127,100,-773.2048438600866,-0.07846988386372104,8,signal,-3.1631075506736863
FBIN,2024-11-12,2024-11-21,74.86488800754287,71.95019978262421,130,-426.6243727712305,-0.0438353149484901,7,signal,-4.872613707607911
DEA,2024-11-15,2024-11-21,26.781601646145475,26.33885280873302,356,-204.8957905836761,-0.02149049863238809,4,signal,-0.5818035852731356
JKHY,2024-11-12,2024-11-22,172.41614358605784,167.74028469020058,56,-309.46999812668275,-0.03205181285005134,8,signal,-3.6151653867868845
BIO,2024-11-15,2024-11-22,349.41907733154295,323.97568780517577,27,-732.4256638586426,-0.07763421690187197,5,signal,-0.6276830962312232
ILMN,2024-11-18,2024-11-22,135.135,137.63223426818848,69,125.25681659374347,0.013433353183986543,4,signal,-0.9442508313804296
COO,2024-11-18,2024-11-22,99.37927877807616,99.85004695129395,94,-2.566683263929555,-0.00027475688535241505,4,signal,-1.047485638987311
CACI,2024-11-18,2024-11-22,471.2707877807617,475.32418780517577,20,33.73825170898489,0.003579497454940932,4,signal,-1.0777726500974012
SHAK,2024-11-19,2024-11-22,115.99587725067137,122.36750786590576,80,462.0577721954362,0.04979247788230786,3,signal,-0.4392222633851617
OLLI,2024-11-21,2024-11-22,88.73865152740477,92.77713274383545,106,379.9773261097736,0.04039605847115602,1,signal,-1.116891309250974
BRC,2024-11-20,2024-11-25,68.16601278081723,71.30188027196215,137,381.8460929162773,0.04088837889748666,3,signal,-0.5338512237261881
RUSHA,2024-11-21,2024-11-25,38.437226860111124,39.66972460606331,245,254.12143998525406,0.02698504684174171,2,signal,-0.7302644017386655
VSXY,2024-11-22,2024-11-25,34.72468862533569,37.56239847564697,275,730.6728364536777,0.07651593830621838,1,signal,-4.14960123029654
TXRH,2024-11-22,2024-11-25,187.24047107577832,189.82003304601363,51,83.48244620647274,0.008742291132499672,1,signal,-4.519916871026524
