symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
CRM,2025-08-07,2025-09-08,248.39760360469685,248.01009288196877,27,-43.97030902650811,-0.006556142009068688,21,signal,0.08021103547968655
CNO,2025-08-07,2025-09-08,36.14711223771416,38.925228993164886,188,487.0019496462231,0.07166370263101657,21,signal,0.07888660669063814
BRC,2025-08-07,2025-09-08,70.42673283281765,80.53132850213431,96,933.8112495340115,0.1381180146333095,21,signal,0.07883159275300179
TMUS,2025-08-07,2025-09-08,234.06263497518134,235.90536494878293,29,19.366489239958778,0.0028531250785179475,21,signal,0.07708237090379619
LQDA,2025-09-08,2025-09-22,28.878850381851194,22.645167637285386,238,-1514.2732839280486,-0.22031669216348496,10,stop,0.11407623289993558
PG,2025-09-08,2025-09-23,155.2055219786328,147.05105378606547,44,-392.04482380707896,-0.05740845762695045,11,stop,0.11056274206510765
SYK,2025-09-08,2025-09-25,387.4264208952123,363.8278026519185,17,-433.1048146367477,-0.06575894783658122,13,stop,0.11313462498466727
GTY,2025-09-08,2025-09-25,26.830213024492966,25.283674129746135,256,-429.2668448339018,-0.06249758848733991,13,stop,0.10177167275609543
STWD,2025-09-08,2025-09-29,18.4329965643546,17.743319319904337,372,-290.20390870785843,-0.042321823879112964,15,stop,0.10099736360678713
RSI,2025-09-08,2025-10-01,21.401379159927366,19.59811143486697,321,-611.75103094671,-0.08904876818012747,17,stop,0.1072904382381506
PECO,2025-09-08,2025-10-01,34.74724405895685,31.936200363522165,197,-586.6172043787043,-0.08569751032451464,17,stop,0.099957673224342
VZ,2025-09-08,2025-10-06,40.27204335545822,38.911571933091636,170,-264.9331782999534,-0.03869757605375494,20,stop,0.10106704470696186
GLW,2025-08-07,2025-10-07,65.7130625775567,84.64635871639864,103,1911.4119513175262,0.2824004369558184,42,signal,0.091288297858866
KTOS,2025-08-07,2025-10-07,58.29824168014526,101.04885152435303,116,4912.860084898796,0.7264754629061223,42,signal,0.0797769975556921
CDE,2025-09-08,2025-10-07,14.878172813768533,19.289009000642174,462,1998.3432233399778,0.2907224083547943,21,signal,0.14112303405727358
HL,2025-09-08,2025-10-07,9.450773556630802,12.426142048082262,727,2123.331599173646,0.3090409673809705,21,signal,0.11615202020765453
O,2025-09-08,2025-10-07,56.02030736401757,57.05222453026382,122,91.40677205428696,0.013374361401519031,21,signal,0.11212158817921374
INDV,2025-09-08,2025-10-07,25.025,22.767210914611816,274,-651.3718738728711,-0.09499578871827022,21,signal,0.11111430173769961
ADBE,2025-09-08,2025-10-07,349.208845336914,352.23740634155274,19,24.223962133408733,0.0036509538417118484,21,signal,0.11089199842232374
REZI,2025-09-08,2025-10-07,24.840403585433958,29.747535919189453,276,1316.7028458583266,0.1920525352410692,21,signal,0.11021872130397416
GLPI,2025-09-08,2025-10-07,44.111154119594715,42.922217022736476,155,-218.0106813306805,-0.03188582463520886,21,signal,0.10270973395002875
VICI,2025-09-08,2025-10-07,30.91315997629858,30.10694995989738,204,-195.5870994133045,-0.03101463234353199,21,signal,0.09993220216412117
CB,2025-09-08,2025-10-16,274.24519808678156,268.70777744177263,25,-172.3700770957577,-0.025141016622827177,28,stop,0.11554221509964477
MRSH,2025-10-07,2025-10-16,199.22193812791804,190.71163709308587,35,-331.9797240509637,-0.047610895978706845,7,stop,0.10456149631391885
AIG,2025-10-07,2025-10-16,81.30050676874758,76.35089524087489,88,-470.2491228949137,-0.06572824998614785,7,stop,0.09499059920048106
ELS,2025-10-07,2025-10-29,60.232479572506314,57.686114922380014,118,-335.25701409089487,-0.04716991823229524,16,stop,0.10259883488116395
MDLZ,2025-10-07,2025-10-29,60.178381137662804,56.4362230115742,119,-480.00966173894193,-0.06702896555549245,16,stop,0.09995353429849418
VRSK,2025-10-07,2025-10-29,242.18947966121294,206.21824023595224,29,-1075.675503025105,-0.15315388090717305,16,stop,0.09536454808146783
NJR,2025-10-07,2025-10-29,45.20882758462557,43.02731538738528,158,-379.53220363790973,-0.05313348483045404,16,stop,0.09282671384286537
OKE,2025-10-07,2025-10-30,69.0637141713336,63.038984679471156,103,-654.5635826159141,-0.0920162825767519,17,stop,0.09793561086230128
ED,2025-10-07,2025-10-31,96.07270545865984,93.17596868550524,74,-249.36952593011097,-0.03507612742273679,18,stop,0.1052964592933677
EXC,2025-10-07,2025-11-03,44.704954128521855,43.83178221172096,160,-175.1222012242399,-0.024483052918584637,19,stop,0.11586813861870918
CURB,2025-10-07,2025-11-03,22.62176175396712,22.07691748082968,316,-207.48274690692026,-0.029024749635571,19,stop,0.09761210388804688
XOM,2025-09-08,2025-11-05,106.74594442754068,110.76562932614699,64,222.45798171021409,0.032562417081630164,42,signal,0.12157177563573814
DOW,2025-10-07,2025-11-05,22.455246621997556,21.620208819805327,318,-300.58200817336206,-0.04209379022676934,21,signal,0.11353545669054947
AVA,2025-10-07,2025-11-05,35.441780777781396,37.53168651057168,202,385.3093570430193,0.05381987086171485,21,signal,0.1078253133662072
LULU,2025-10-07,2025-11-05,174.9147454986572,161.0687657318115,40,-587.4375417968744,-0.0839605517708317,21,signal,0.10122048586276894
PEG,2025-10-07,2025-11-05,78.96518195073351,79.45455992349154,90,8.39957562652253,0.0011818958149263864,21,signal,0.09768757809707314
