top_n,rebalance_days,trail_atr_mult,use_regime_filter,2024_n_trades,2024_win_rate,2024_total_return,2024_max_drawdown,2024_profit_factor,2024_expectancy,2024_sharpe,2025_n_trades,2025_win_rate,2025_total_return,2025_max_drawdown,2025_profit_factor,2025_expectancy,2025_sharpe,2026_n_trades,2026_win_rate,2026_total_return,2026_max_drawdown,2026_profit_factor,2026_expectancy,2026_sharpe,full_n_trades,full_win_rate,full_total_return,full_max_drawdown,full_profit_factor,full_expectancy,full_sharpe
10,21,4.0,True,57,0.5964912280701754,0.12703916968903162,-0.04594727269626764,3.035104602340004,0.043212748002091746,2.075636224262909,97,0.4845360824742268,-0.004773507236979113,-0.11590982244239545,0.9768042733574159,-0.00032873467488596917,0.0028123018799892535,83,0.5180722891566265,0.04084051077586803,-0.11715244909247624,1.2179828584499466,0.010355767488424478,0.41040670872308255,235,0.5319148936170213,0.20790423759926568,-0.13144198440400423,1.4137329256030613,0.01701116564288255,0.6986151159246698
10,21,4.0,False,57,0.5964912280701754,0.12703916968903162,-0.04594727269626764,3.035104602340004,0.043212748002091746,2.075636224262909,117,0.5470085470085471,0.1672298941265049,-0.1307734702427089,1.64575597026027,0.02976229333801983,1.0608194060974032,80,0.6,0.06422490085521781,-0.11724734876287257,1.366003069772323,0.016265393549831163,0.5828618902457138,252,0.5833333333333334,0.449813189969241,-0.14590719389732154,1.7706208120586664,0.03156112020847984,1.134419686601094
20,5,,True,191,0.5078534031413613,-0.02928451777562635,-0.12839312270217962,0.8947561820345016,-0.002316012453480751,-0.23791498208028677,426,0.5070422535211268,0.12473572800549992,-0.1742044170617696,1.1731217867410644,0.006863867118753715,0.6718957865700877,330,0.45151515151515154,0.04744644834661571,-0.19812243859603784,1.0715554484555798,0.0036407473142423662,0.3635823557554283,906,0.4966887417218543,0.22291198246989685,-0.19489917829664738,1.1289664054586017,0.005523009781012907,0.48924123521063506
20,5,,False,191,0.5078534031413613,-0.02928451777562635,-0.12839312270217962,0.8947561820345016,-0.002316012453480751,-0.23791498208028677,428,0.514018691588785,0.12659922665295764,-0.28312718944666393,1.1737404269031753,0.007076371064528521,0.5825218729075345,339,0.48672566371681414,0.20925732072372316,-0.1837110976176114,1.2980892343590351,0.012722175959777742,0.9436116081987889,795,0.519496855345912,0.4511736708558647,-0.28379755958274666,1.3117499093826905,0.01097457846744614,0.7930406282563971
20,5,4.0,True,225,0.48,-0.07787605527936203,-0.15562382669124786,0.7723001319593359,-0.006472044779936482,-0.7683719049631649,462,0.5,0.12515750789241498,-0.1677705680556988,1.1645606793133474,0.006187767798957732,0.688975086190684,352,0.4375,-0.04774608584335971,-0.2354598694128266,0.9344632317168128,-0.0020813514827845965,-0.04256080472672979,1017,0.48180924287118976,0.03915917309715877,-0.23382722777504716,1.0211100265402802,0.001696440124559278,0.194293979412026
20,5,4.0,False,225,0.48,-0.07787605527936203,-0.15562382669124786,0.7723001319593359,-0.006472044779936482,-0.7683719049631649,574,0.49825783972125437,0.12175804167449633,-0.2765085647822976,1.132514016864653,0.005273554397885374,0.5905696021128101,364,0.4725274725274725,0.10232321116083676,-0.22146648783640333,1.132777875900955,0.006436392539909772,0.5728802185105001,1141,0.4934268185801928,0.19866553696935663,-0.2794089704057686,1.0967891066714799,0.004354981344795666,0.4390238753629298
20,10,,True,133,0.48120300751879697,-0.033800028924407366,-0.11461319308667628,0.840805158354217,-0.004598433542926257,-0.3085809909487934,282,0.5283687943262412,0.12452447967644664,-0.21133219543577597,1.2229111612782801,0.011038830314934672,0.6602815660817489,200,0.45,0.09091816595574098,-0.20518679214883084,1.1961332896876595,0.011139263796043988,0.5286169583116305,588,0.5017006802721088,0.2536764076429845,-0.20921674174349836,1.202014052382977,0.009865911193759484,0.5287775119292364
20,10,,False,133,0.48120300751879697,-0.033800028924407366,-0.11461319308667628,0.840805158354217,-0.004598433542926257,-0.3085809909487934,315,0.5714285714285714,0.1912055832944637,-0.2853859492851907,1.3418254132994472,0.013565741757167439,0.8081722838290574,204,0.5147058823529411,0.44250705103324894,-0.18532269493160525,1.8355951357134495,0.04237770081666122,1.6078168836999942,598,0.540133779264214,0.6593452128366006,-0.28851127471861593,1.5170444932400344,0.020653080985200783,0.9767906589406526
20,10,4.0,True,157,0.42038216560509556,-0.11324717835311615,-0.12685557476281417,0.6072677306854943,-0.014379648092995476,-1.3668883428971652,306,0.5163398692810458,0.11545178861529304,-0.18941199923392094,1.1953784963335907,0.008962659446875191,0.6421748091886753,217,0.423963133640553,0.020208458476576707,-0.21225618736226737,1.038946463919782,0.004055210597893243,0.25013804117427885,660,0.4696969696969697,0.05696825716459464,-0.24528631281229696,1.0424650826652806,0.003472627834252903,0.22492800054465156
20,10,4.0,False,157,0.42038216560509556,-0.11324717835311615,-0.12685557476281417,0.6072677306854943,-0.014379648092995476,-1.3668883428971652,367,0.5395095367847411,0.10158513002483849,-0.2691096019525574,1.1509778458910356,0.0066117865610460305,0.5243667109710827,229,0.4978165938864629,0.39160698671980065,-0.1925958181250207,1.6311721092907032,0.035831863782747705,1.5157320444080078,732,0.5068306010928961,0.42409182528217504,-0.31933236168625445,1.280166725809477,0.012649251627074688,0.7329284952337117
20,21,,True,91,0.5714285714285714,0.12358609427043432,-0.06940141345149686,1.7284685833043703,0.0277887712391195,1.2921994516893067,185,0.4594594594594595,-0.031358011347918824,-0.27544042871135144,0.9267658475534319,-0.0005114746568844424,-0.04482213398968341,145,0.4482758620689655,-0.05091413208748219,-0.2515263812671804,0.8577883731113609,-0.006257223850793372,-0.0604784424022917,412,0.5072815533980582,0.09747723772172301,-0.27644287852230787,1.093909780502504,0.006813072729690935,0.29429451093347403
20,21,,False,91,0.5714285714285714,0.12358609427043432,-0.06940141345149686,1.7284685833043703,0.0277887712391195,1.2921994516893067,216,0.5324074074074074,0.11740751837714769,-0.3546110019763691,1.2134527623228701,0.017339856631026704,0.5297789622153765,140,0.5,0.015604467370369912,-0.2114964722715088,1.0488641593761008,0.0034033908295014246,0.2351559672061378,421,0.5534441805225653,0.3002827053931789,-0.35699915534984583,1.2579979146619304,0.016231880371045893,0.5620756120744288
20,21,4.0,True,100,0.55,0.17525705501459865,-0.07374243791235058,2.1817607341613696,0.034431212683181035,1.8163916900091621,190,0.46842105263157896,0.04120692282411076,-0.19034404842032582,1.1051671080403536,0.005313706073738338,0.31984247964710005,158,0.43670886075949367,-0.05007025058154013,-0.23311709169166173,0.8753040739336839,-0.005557784990161817,-0.09866360763022176,443,0.49209932279909707,0.22123196593143746,-0.23225336053394563,1.2006228101258938,0.010469903825078881,0.5161327389637941
20,21,4.0,False,100,0.55,0.17525705501459865,-0.07374243791235058,2.1817607341613696,0.034431212683181035,1.8163916900091621,225,0.5288888888888889,0.27522294201168895,-0.2277805858422023,1.542346715719435,0.025844295674652365,1.0747250928401553,153,0.49673202614379086,-0.008870227060291502,-0.19976269935237345,0.9771653059728989,0.0002621200360933734,0.107421108885794,473,0.5391120507399577,0.5606582221291156,-0.24639890800400077,1.4210946490839964,0.021906478142207808,0.9075441066714757
