symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
SHOP,2024-08-05,2024-09-04,48.6345845336914,70.78914060974121,203,4436.767342927819,0.4493920730020954,21,signal,0.11534694337151519
CRS,2024-08-05,2024-09-04,120.95377648427768,132.36336796057978,79,851.3275906000063,0.08909435429319333,21,signal,0.1126124883301015
XOM,2024-08-05,2024-09-11,107.60942155261488,102.99029206453729,92,-473.3978470350833,-0.04781764178152887,26,stop,0.12424380079176445
EW,2024-08-05,2024-10-03,59.68963106918334,64.79514060974121,166,795.8534034858525,0.08032044302307248,42,signal,0.13561402407943474
CMG,2024-08-05,2024-10-03,48.298249999999996,57.4425,205,1820.3791156250013,0.18385548389434414,42,signal,0.12269520223672176
SERV,2024-09-04,2024-10-03,7.037030210018157,7.9320600571632385,1538,1318.9997528318227,0.12187060391700594,21,signal,0.1913326587825444
CLSK,2024-09-04,2024-10-03,8.868859656333923,8.611379885673523,1220,-367.4400508088101,-0.033959311702527896,21,signal,0.1640564716579464
CRWD,2024-09-04,2024-10-03,65.17511061096191,69.68025,166,691.8881639267742,0.06395080803759563,21,signal,0.14135126172455365
DELL,2024-09-04,2024-10-03,105.81246027188234,110.46448469007225,102,419.35586969007244,0.03885489521008267,21,signal,0.14067058432175938
AMZN,2024-09-04,2024-10-03,174.6544757232666,182.86695304870605,61,446.43909896408155,0.041903728623053985,21,signal,0.13840453258252622
UAL,2024-09-04,2024-10-03,43.843799236297606,55.54439847564697,246,2817.223671287098,0.26120292822590213,21,signal,0.13711038984805324
PMT,2024-10-03,2024-10-23,10.950941412282415,10.571573692412262,1039,-450.0677939295334,-0.03955586933795921,14,stop,0.15539605846458523
ECC,2024-10-03,2024-10-31,6.24366362674593,6.122344654306182,1822,-277.370335505413,-0.02438215801540856,20,stop,0.18608239500806495
WMT,2024-09-04,2024-11-01,76.01981089898051,80.96959471426445,142,647.138062777617,0.05994898234233758,42,signal,0.14588390996044595
XOM,2024-10-03,2024-11-01,114.44690579867373,112.3723911556,99,-261.5147256604817,-0.023081121040583196,21,signal,0.17797765113128583
ORCL,2024-10-03,2024-11-01,163.46386385174964,166.6979197230275,69,166.1969474515233,0.014735069608567413,21,signal,0.17248475794602752
OCSL,2024-10-03,2024-11-01,12.762662094062621,12.659022588038138,891,-148.96960249719461,-0.013100222860833776,21,signal,0.15405130931131358
GOOG,2024-10-03,2024-11-01,164.83221085491707,170.17743936947357,69,311.0316028406918,0.02734723004451569,21,signal,0.15361347309719597
META,2024-10-03,2024-11-01,567.4553654326435,563.7986022850082,19,-123.21306327165867,-0.011428031986242902,21,signal,0.15091794574515868
ECC,2024-11-01,2024-11-14,6.191236978680085,6.043880103292458,1814,-322.7916279199018,-0.028741375706554693,9,stop,0.15799018733877512
INVA,2024-11-01,2024-11-14,19.67965984725952,18.56375151722604,570,-690.5646093134739,-0.06156188002474037,9,stop,0.1398576715978688
FIZZ,2024-10-03,2024-12-03,41.43111076699607,45.07771253499131,274,939.9103404688352,0.08279598703090692,42,signal,0.15294785139533865
EAT,2024-11-01,2024-12-03,103.39329091644287,129.57029695129395,108,2764.2164830396287,0.2475460142367069,21,signal,0.1649412670641123
AHR,2024-11-01,2024-12-03,25.56710122702415,27.625647108537287,439,845.3226006859884,0.07531413098325487,21,signal,0.1537728751773118
DX,2024-11-01,2024-12-03,9.283940019717592,9.553232382174551,1209,268.63911262574413,0.023933742676095774,21,signal,0.14968161447917933
FSK,2024-11-01,2024-12-03,14.86172582896275,16.155144885995984,755,917.9870445856067,0.08181263025834576,21,signal,0.14711095886717895
ORCL,2024-12-03,2024-12-10,177.85950186242482,169.94078523496106,66,-580.0223447836772,-0.04941100842621812,5,stop,0.1406114544461943
OXLC,2024-10-03,2024-12-17,15.058975754496517,15.236422403627127,755,76.78965607015245,0.006753988809958196,52,stop,0.1875024124551499
NVDA,2024-11-01,2024-12-17,134.4738744948834,128.62465150371892,83,-540.0784524113619,-0.048388352983824906,31,stop,0.16537419777061413
JPM,2024-12-03,2024-12-18,239.92037865018293,221.4586092945365,49,-961.1456244499029,-0.08175719351505478,11,stop,0.13058507874823064
NVO,2024-12-03,2024-12-20,102.78494820771989,76.59671011527651,115,-3063.2196073988507,-0.2591497364421522,13,stop,0.1542258743325119
EFC,2024-11-01,2025-01-03,9.767444781931744,9.965978220941437,1149,171.4306638463849,0.015275221394494843,42,signal,0.1521877084210222
AVGO,2024-12-03,2025-01-03,162.13674227356347,230.41779994247636,72,4845.576334562841,0.41507970599176186,21,signal,0.13288319816789926
ANET,2024-12-03,2025-01-03,102.0869856109619,112.36752335357666,115,1120.6061690733918,0.0954519463170149,21,signal,0.12268507685987598
WFC,2024-12-03,2025-01-03,73.06896704418874,67.6709140714113,161,-925.7343307661961,-0.07869144601550422,21,signal,0.11482537272953036
ALAB,2025-01-03,2025-01-23,135.7506204986572,112.16129169193604,86,-2081.9833384989984,-0.17833515970880678,12,stop,0.16252405243635495
ASPI,2024-12-03,2025-02-05,4.984800038337707,5.874120114326477,2374,2046.7981692912772,0.17296035326917947,42,signal,0.11790100859362282
RBRK,2025-01-03,2025-02-05,67.03697122192382,74.4255,174,1224.0678324037183,0.1049401915359905,21,signal,0.1827902470703129
AFRM,2025-01-03,2025-02-05,62.38231969451903,59.94,187,-513.8994673322472,-0.044052954542451644,21,signal,0.17456439688191233
AS,2025-01-03,2025-02-05,29.119090152740476,31.658310533523558,402,959.6853053851034,0.08198322360160516,21,signal,0.15898033887246107
WBD,2025-01-03,2025-02-05,10.7106998090744,10.059929695129394,1094,-768.7501763498339,-0.06560698182486371,21,signal,0.14762413433723454
KRNT,2025-01-03,2025-02-05,30.86082992362976,29.25072068595886,379,-667.1870952798554,-0.05704279886675898,21,signal,0.13887603365742723
CELH,2025-01-03,2025-02-05,27.777749999999997,22.65899632513899,422,-2213.324818164367,-0.1888146282788871,21,stop,0.1572161583483994
RBLX,2025-02-05,2025-02-06,74.28420908355712,60.07486332321167,158,-2298.1484637352537,-0.19580532149169735,1,stop,0.16041275668712493
SOFI,2025-01-03,2025-02-12,14.314300190925596,14.565419923782349,819,146.53583427481556,0.012499418775876108,26,stop,0.1950718063428813
TWLO,2025-02-05,2025-02-14,146.9868363342285,127.23951267873802,80,-1634.6311622418325,-0.13901169681318423,7,stop,0.17119048078388405
UAL,2025-01-03,2025-02-21,95.49540152740478,95.42829816429395,122,-66.41833870548956,-0.005700930135194474,32,stop,0.13907020828467537
HIMS,2025-02-05,2025-02-21,42.041999999999994,49.8995312269069,280,2135.7496716750993,0.18142993670233676,11,stop,0.227028575113641
HOOD,2025-02-05,2025-02-21,52.372319694519035,51.89520461880579,225,-166.00137446172494,-0.014087286772859274,11,stop,0.17687997569367495
POWL,2025-02-05,2025-02-24,79.10640435138556,57.46520893830373,149,-3275.4110424996024,-0.2778867858619974,12,stop,0.14235024442862207
