top_n,rebalance_days,trail_atr_mult,use_regime_filter,2024_n_trades,2024_win_rate,2024_total_return,2024_max_drawdown,2024_profit_factor,2024_expectancy,2024_sharpe,2025_n_trades,2025_win_rate,2025_total_return,2025_max_drawdown,2025_profit_factor,2025_expectancy,2025_sharpe,2026_n_trades,2026_win_rate,2026_total_return,2026_max_drawdown,2026_profit_factor,2026_expectancy,2026_sharpe,full_n_trades,full_win_rate,full_total_return,full_max_drawdown,full_profit_factor,full_expectancy,full_sharpe
10,21,4.0,True,56,0.625,0.16388134499226736,-0.041517586066538215,3.542929707103741,0.055976044712945004,2.451645727627211,93,0.5161290322580645,0.0676261404305869,-0.10592920692240271,1.3488729498023821,0.014838864262554301,0.681718187033755,85,0.4117647058823529,-0.02296693263097116,-0.1158736083453692,0.8737733602433847,-0.0051850594434783666,-0.1616088044668787,233,0.5107296137339056,0.2279128776530115,-0.11834097617341777,1.441722578056797,0.018445642792066355,0.8177946300193886
10,21,4.0,False,56,0.625,0.16388134499226736,-0.041517586066538215,3.542929707103741,0.055976044712945004,2.451645727627211,113,0.5486725663716814,0.10688067501827425,-0.12595984968619411,1.4295899110766763,0.0193534802942242,0.810970911318273,85,0.43529411764705883,-0.021871242181815354,-0.11476281027885227,0.884939993689889,-0.0050231630564724445,-0.1454374681951393,253,0.5335968379446641,0.27206584474035655,-0.12609327935764192,1.454276477914963,0.020231323558406122,0.8614707701766671
20,5,,True,199,0.48743718592964824,-0.007964991164032376,-0.12932252463122673,0.9740778921442629,-0.00034917627787269895,0.019261239691818116,394,0.4796954314720812,-0.09297488873561177,-0.20953161203164705,0.829299360842839,-0.004161452516111919,-0.5032586169754153,275,0.41818181818181815,-0.003781588999284713,-0.16293455050695038,0.9928653358059992,0.0017062823673737008,0.10178410380074318,858,0.46153846153846156,-0.08142044091881984,-0.23028860308879961,0.9398638121035979,-0.0008537124023897016,-0.08802522775940723
20,5,,False,199,0.48743718592964824,-0.007964991164032376,-0.12932252463122673,0.9740778921442629,-0.00034917627787269895,0.019261239691818116,472,0.4936440677966102,-0.07538686833733776,-0.28696537067628636,0.876658613376165,-0.0025793666551097564,-0.2000679955121035,290,0.4482758620689655,0.04244693946052047,-0.16995399850864823,1.0764061530880205,0.004436258816118802,0.35744932027337256,951,0.4784437434279706,-0.017365220963852512,-0.30561435351628974,0.9880690552780755,0.000533074021590549,0.0863239962931129
20,5,4.0,True,230,0.45652173913043476,-0.03889147036121354,-0.14443656425350682,0.8966342035980913,-0.002791661032391412,-0.2968676857445576,410,0.4878048780487805,-0.09401019306672531,-0.19915579058562882,0.8323508953869212,-0.004209852947636916,-0.5244882257654057,298,0.40939597315436244,-0.047891097098332946,-0.17826618460111643,0.9144211212851971,-0.0013277683099631038,-0.1588687001502201,929,0.45532831001076424,-0.15238959148489217,-0.26367599124638896,0.8936204743717151,-0.002506820929031927,-0.27104374687766675
20,5,4.0,False,230,0.45652173913043476,-0.03889147036121354,-0.14443656425350682,0.8966342035980913,-0.002791661032391412,-0.2968676857445576,515,0.5048543689320388,-0.10729298283085575,-0.2706509592086621,0.839933603231194,-0.0037551573576148577,-0.414359861130443,316,0.439873417721519,0.021226491807112557,-0.20074720335222063,1.035648230578195,0.0034316249819886613,0.24439773695699588,1052,0.4752851711026616,-0.10451071893981734,-0.3017977273983755,0.9332415810565534,-0.0010044054401461549,-0.10403923615036158
20,10,,True,136,0.5220588235294118,0.025508518330959795,-0.1039361218695114,1.1214069890373246,0.004394992418736204,0.36239411764204227,266,0.462406015037594,-0.05101661872720742,-0.19950099229497165,0.8838845575038011,-0.002906492111933174,-0.22868374880795161,182,0.4010989010989011,0.022711885641824914,-0.1546551473469645,1.0610602855787261,0.003447843407422734,0.25264194763563075,575,0.4608695652173913,0.03215713684983523,-0.1997080707549439,1.0305434126633504,0.0020166416158258443,0.17334062863243005
20,10,,False,136,0.5220588235294118,0.025508518330959795,-0.1039361218695114,1.1214069890373246,0.004394992418736204,0.36239411764204227,315,0.5015873015873016,0.007631551204055231,-0.2507232210226933,1.0158382438977307,0.0016679950342379374,0.1494837467228481,190,0.49473684210526314,0.2563667471931723,-0.1546551473469645,1.6288478237461281,0.027852740551245623,1.3011490257694553,630,0.5111111111111111,0.3687340937901218,-0.2511345408914444,1.3203901240289198,0.011891247414809491,0.7115523619835571
20,10,4.0,True,156,0.47435897435897434,-0.025612350009202478,-0.11367835504928125,0.9038278428660528,-0.002653045763506066,-0.20000311326923914,278,0.460431654676259,-0.03574479132566877,-0.17833667385067054,0.922727673335087,-0.0019315431554443577,-0.14690876999914193,200,0.405,-0.007119994011922648,-0.14692290232234506,0.9834281741198229,0.0008879323461605215,0.08333701057443525,626,0.4504792332268371,-0.036709914453236014,-0.1781456600387219,0.9682009369758755,-0.0001364107239520084,0.012664978014645828
20,10,4.0,False,156,0.47435897435897434,-0.025612350009202478,-0.11367835504928125,0.9038278428660528,-0.002653045763506066,-0.20000311326923914,340,0.49411764705882355,0.0025929778820865668,-0.23960091737375044,1.0047867519984979,0.0011617497796651613,0.12141689007663321,214,0.5,0.22966081545895545,-0.14921854598129358,1.5055335669388312,0.022784045110611172,1.2563958960104282,702,0.49572649572649574,0.2401612199830605,-0.23944366091667202,1.1883412991608753,0.007898532754336773,0.5445326677009833
20,21,,True,89,0.6292134831460674,0.17540687923756648,-0.06257789897511035,2.2478158203345,0.038380772363394794,1.7625949085352373,174,0.4367816091954023,-0.058577972910666576,-0.24053794693904318,0.8516032523300973,-0.00514249957282501,-0.23291521585907987,137,0.44525547445255476,0.033841469355631926,-0.1761347731316718,1.1073143403984447,0.006518151785520348,0.3192673242624827,397,0.49370277078085645,0.15883886786032497,-0.24121303151461315,1.1673084074230582,0.009010785381195943,0.4291845611107944
20,21,,False,89,0.6292134831460674,0.17540687923756648,-0.06257789897511035,2.2478158203345,0.038380772363394794,1.7625949085352373,203,0.4975369458128079,0.023754863940903093,-0.3168075784028316,1.0471755099843103,0.006944711257141237,0.22102772942418938,134,0.4925373134328358,0.04168423587636605,-0.17583388782155107,1.1374027320168925,0.0068754069090917426,0.36265250741670246,423,0.5342789598108747,0.2646647416978587,-0.31719741513512123,1.241360948585634,0.013966952931055977,0.5613915169613141
20,21,4.0,True,100,0.64,0.23290781719254028,-0.060869786511580704,2.8869619381380045,0.044223300921526286,2.334708119965066,182,0.45604395604395603,0.03293028346389382,-0.160285831551518,1.088029469100134,0.003910640171198573,0.28711990819301814,146,0.4452054794520548,0.024012752618115973,-0.1758628361424358,1.0743863514038754,0.003973525265109873,0.2630205693807773,426,0.5023474178403756,0.32343530400893017,-0.17551006538486724,1.3246778872985312,0.014045588165594406,0.7725032199585515
20,21,4.0,False,100,0.64,0.23290781719254028,-0.060869786511580704,2.8869619381380045,0.044223300921526286,2.334708119965066,218,0.4954128440366973,0.15132103597945146,-0.20060223119553622,1.308984595581699,0.015285660369104968,0.7312802340756689,145,0.47586206896551725,0.014178347354392828,-0.17570799832496187,1.044159221797465,0.0023079784318032993,0.20219944078688773,461,0.527114967462039,0.4668720349982425,-0.20057723921017723,1.3938310000134873,0.01813119347452364,0.9006255922771783
