symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
POWL,2024-04-04,2024-05-03,44.92780953513905,53.458848406445036,111,919.643017136175,0.18440855034279127,21,signal,1.237073231952075
AMD,2024-04-04,2024-05-03,183.10291816711424,148.60125,27,-953.9350718633648,-0.19295666579866425,21,signal,0.9885737124611356
ELF,2024-04-04,2024-05-03,166.06589389038083,162.81701573181152,30,-122.13256297874378,-0.02451487983024433,21,signal,0.9310600543554706
FIX,2024-04-04,2024-05-03,322.87149670166013,310.32884593839543,15,-211.88477429797263,-0.04375007321540444,21,signal,0.9293345555373322
NTNX,2024-04-04,2024-05-03,64.064,62.937,77,-111.22669249999964,-0.022547803758741186,21,signal,0.8823361180844205
MARA,2024-04-04,2024-06-04,20.040020458221434,19.580400381088257,248,-138.55044004939998,-0.027877772400289953,42,signal,2.014067982334776
HIMS,2024-04-04,2024-06-04,15.595579923629758,20.12984961891174,319,1417.9410027347758,0.2850138400234044,42,signal,1.279069805265613
TGTX,2024-04-04,2024-06-04,14.664649618148802,16.243740228652953,340,510.61867620162997,0.10241087751789939,42,signal,1.1899511241903702
COHR,2024-04-04,2024-06-04,60.22015984725952,68.35157817077636,82,640.4190962346842,0.129690605243838,42,signal,1.0689760470535155
WING,2024-04-04,2024-06-04,366.9444602984347,370.8183424226605,13,26.383176526500005,0.005530741943269866,42,signal,0.9905038232970125
CLSK,2024-04-04,2024-07-05,16.9168996181488,15.434549809455872,294,-459.5891590850105,-0.09240631957080817,63,signal,3.2668393163118523
COIN,2024-04-04,2024-07-05,260.4101438903808,213.26651573181152,19,-918.2285763448708,-0.18558347645615636,63,signal,2.042756623623548
CYTK,2024-04-04,2024-07-05,71.76169244384765,54.55539060974121,69,-1209.0245233800886,-0.24417058663229224,63,signal,1.4275467124266163
IBP,2024-04-04,2024-07-05,254.05478918803752,192.70670466587057,19,-1186.8347768792325,-0.2458721146585768,63,signal,0.9649959880128791
CENX,2024-05-03,2024-07-05,16.576559465408323,20.219759771347046,292,1036.953176291276,0.21423079471089507,42,signal,1.5385779648576072
ACMR,2024-05-03,2024-07-05,27.39737084007263,23.936039085388185,177,-635.370754471163,-0.13102225394006384,42,signal,1.2948528094893956
SMCI,2024-04-04,2024-08-05,103.17306969451903,53.505439109802246,48,-2402.847689122924,-0.48519761023827457,84,signal,2.719241130640573
POWL,2024-06-04,2024-08-05,55.48093331342842,47.55064213926361,93,-761.4719204900788,-0.14757989139333352,42,signal,0.9343329309525423
THC,2024-07-05,2024-08-05,135.54541366577146,135.79406268310547,10,-4.296996735381894,-0.0031701528064811174,21,signal,0.7583849084292016
ANF,2024-04-04,2024-09-04,132.61247572326658,141.858,37,316.6958792347344,0.06454406375224268,105,signal,1.3546561450545305
PI,2024-04-04,2024-09-04,124.93480755615234,159.29054695129395,39,1312.161864346047,0.2693018596418862,105,signal,1.1224489439553094
NVDA,2024-04-04,2024-09-04,90.23909434526766,105.0138122323902,55,785.7622091373115,0.1583192487062855,105,signal,0.9035436059518589
VST,2024-05-03,2024-09-04,79.4939858952766,74.50845855959261,61,-327.6025402560905,-0.06755899061214723,84,signal,1.274894575693998
VRT,2024-05-03,2024-09-04,93.99411864085036,73.80623607156572,51,-1050.9765562593498,-0.21924120098201122,84,signal,1.1753528880012718
HOOD,2024-06-04,2024-09-04,21.06104091644287,18.990990228652954,247,-536.034649116206,-0.10304242673771848,63,signal,1.0011363896210326
